Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,94;6;0|94;6;0|,0.0|0.0|,94;6;0|94;6;0|,92;7;1|92;7;1|,92;7;1|92;7;1|,100|100|,0;0;0|0;0;0|,100|100|,92;7;1|92;7;1|,92;7;1|92;7;1|,100|100|,100|100|
1,100|100|,92;7;1|92;7;1|,0.0|0.0|,92;7;1|92;7;1|,86;13;1|86;13;1|,86;13;1|86;13;1|,100|100|,0;0;0|0;0;0|,100|100|,86;13;1|86;13;1|,86;13;1|86;13;1|,100|100|,100|100|
2,100|100|,86;13;1|86;13;1|,0.0|0.0|,86;13;1|86;13;1|,78;18;4|78;18;4|,78;18;4|78;18;4|,100|100|,0;0;0|0;0;0|,100|100|,78;18;4|78;18;4|,78;18;4|78;18;4|,100|100|,100|100|
3,100|100|,78;18;4|78;18;4|,0.0|0.0|,78;18;4|78;18;4|,70;23;7|70;23;7|,70;23;7|70;23;7|,100|100|,0;0;0|0;0;0|,100|100|,70;23;7|70;23;7|,70;23;7|70;23;7|,100|100|,100|100|
4,100|100|,70;23;7|70;23;7|,0.0|0.0|,70;23;7|70;23;7|,67;18;15|67;18;15|,67;18;15|67;18;15|,100|100|,0;0;0|0;0;0|,100|100|,67;18;15|67;18;15|,67;18;15|67;18;15|,100|100|,100|100|
5,100|100|,67;18;15|67;18;15|,0.0|0.0|,67;18;15|67;18;15|,64;18;18|64;18;18|,64;18;18|64;18;18|,100|100|,0;0;0|0;0;0|,100|100|,64;18;18|64;18;18|,64;18;18|64;18;18|,100|100|,100|100|
6,100|100|,64;18;18|64;18;18|,0.0|0.0|,64;18;18|64;18;18|,58;19;23|58;19;23|,58;19;23|58;19;23|,100|100|,0;0;0|0;0;0|,100|100|,58;19;23|58;19;23|,58;19;23|58;19;23|,100|100|,100|100|
7,100|100|,58;19;23|58;19;23|,0.0|0.0|,58;19;23|58;19;23|,51;22;27|51;22;27|,51;22;27|51;22;27|,100|100|,0;0;0|0;0;0|,100|100|,51;22;27|51;22;27|,51;22;27|51;22;27|,100|100|,100|100|
8,100|100|,51;22;27|51;22;27|,0.0|0.0|,51;22;27|51;22;27|,43;25;32|43;25;32|,43;25;32|43;25;32|,100|100|,0;0;0|0;0;0|,100|100|,43;25;32|43;25;32|,43;25;32|43;25;32|,100|100|,100|100|
9,100|100|,43;25;32|43;25;32|,0.0|0.0|,43;25;32|43;25;32|,40;19;41|40;19;41|,40;19;41|40;19;41|,100|100|,0;0;0|0;0;0|,100|100|,40;19;41|40;19;41|,40;19;41|40;19;41|,100|100|,100|100|
10,100|100|,40;19;41|40;19;41|,0.0|0.0|,40;19;41|40;19;41|,34;23;43|34;23;43|,34;23;43|34;23;43|,100|100|,0;0;0|0;0;0|,100|100|,34;23;43|34;23;43|,34;23;43|34;23;43|,100|100|,100|100|
11,100|100|,34;23;43|34;23;43|,0.0|0.0|,34;23;43|34;23;43|,29;22;49|29;22;49|,29;22;49|29;22;49|,100|100|,0;0;0|0;0;0|,100|100|,29;22;49|29;22;49|,29;22;49|29;22;49|,100|100|,100|100|
12,100|100|,29;22;49|29;22;49|,0.0|0.0|,29;22;49|29;22;49|,27;20;53|27;20;53|,27;20;53|27;20;53|,100|100|,0;0;0|0;0;0|,100|100|,27;20;53|27;20;53|,27;20;53|27;20;53|,100|100|,100|100|
13,100|100|,27;20;53|27;20;53|,0.0|0.0|,27;20;53|27;20;53|,26;15;59|26;15;59|,26;15;59|26;15;59|,100|100|,0;0;0|0;0;0|,100|100|,26;15;59|26;15;59|,26;15;59|26;15;59|,100|100|,100|100|
14,100|100|,26;15;59|26;15;59|,0.0|0.0|,26;15;59|26;15;59|,22;16;62|22;16;62|,22;16;62|22;16;62|,100|100|,0;0;0|0;0;0|,100|100|,22;16;62|22;16;62|,22;16;62|22;16;62|,100|100|,100|100|
15,100|100|,22;16;62|22;16;62|,0.0|0.0|,22;16;62|22;16;62|,19;13;68|19;13;68|,19;13;68|19;13;68|,100|100|,0;0;0|0;0;0|,100|100|,19;13;68|19;13;68|,19;13;68|19;13;68|,100|100|,100|100|
16,100|100|,19;13;68|19;13;68|,0.0|0.0|,19;13;68|19;13;68|,18;10;72|18;10;72|,18;10;72|18;10;72|,100|100|,0;0;0|0;0;0|,100|100|,18;10;72|18;10;72|,18;10;72|18;10;72|,100|100|,100|100|
17,100|100|,18;10;72|18;10;72|,0.0|0.0|,18;10;72|18;10;72|,15;11;74|15;11;74|,15;11;74|15;11;74|,100|100|,0;0;0|0;0;0|,100|100|,15;11;74|15;11;74|,15;11;74|15;11;74|,100|100|,100|100|
18,100|100|,15;11;74|15;11;74|,0.0|0.0|,15;11;74|15;11;74|,14;11;75|14;11;75|,14;11;75|14;11;75|,100|100|,0;0;0|0;0;0|,100|100|,14;11;75|14;11;75|,14;11;75|14;11;75|,100|100|,100|100|
19,100|100|,14;11;75|14;11;75|,0.0|0.0|,14;11;75|14;11;75|,12;9;79|12;9;79|,12;9;79|12;9;79|,100|100|,0;0;0|0;0;0|,100|100|,12;9;79|12;9;79|,12;9;79|12;9;79|,100|100|,100|100|
20,100|100|,12;9;79|12;9;79|,0.0|0.0|,12;9;79|12;9;79|,10;10;80|10;10;80|,10;10;80|10;10;80|,100|100|,0;0;0|0;0;0|,100|100|,10;10;80|10;10;80|,10;10;80|10;10;80|,100|100|,100|100|
21,100|100|,10;10;80|10;10;80|,0.0|0.0|,10;10;80|10;10;80|,10;7;83|10;7;83|,10;7;83|10;7;83|,100|100|,0;0;0|0;0;0|,100|100|,10;7;83|10;7;83|,10;7;83|10;7;83|,100|100|,100|100|
22,100|100|,10;7;83|10;7;83|,0.0|0.0|,10;7;83|10;7;83|,10;5;85|10;5;85|,10;5;85|10;5;85|,100|100|,0;0;0|0;0;0|,100|100|,10;5;85|10;5;85|,10;5;85|10;5;85|,100|100|,100|100|
23,100|100|,10;5;85|10;5;85|,0.0|0.0|,10;5;85|10;5;85|,9;5;86|9;5;86|,9;5;86|9;5;86|,100|100|,0;0;0|0;0;0|,100|100|,9;5;86|9;5;86|,9;5;86|9;5;86|,100|100|,100|100|
24,100|100|,9;5;86|9;5;86|,0.0|0.0|,9;5;86|9;5;86|,9;5;86|9;5;86|,9;5;86|9;5;86|,100|100|,0;0;0|0;0;0|,100|100|,9;5;86|9;5;86|,9;5;86|9;5;86|,100|100|,100|100|
25,100|100|,9;5;86|9;5;86|,0.0|0.0|,9;5;86|9;5;86|,9;5;86|9;5;86|,9;5;86|9;5;86|,100|100|,0;0;0|0;0;0|,100|100|,9;5;86|9;5;86|,9;5;86|9;5;86|,100|100|,100|100|
26,100|100|,9;5;86|9;5;86|,0.0|0.0|,9;5;86|9;5;86|,9;5;86|9;5;86|,9;5;86|9;5;86|,100|100|,0;0;0|0;0;0|,100|100|,9;5;86|9;5;86|,9;5;86|9;5;86|,100|100|,100|100|
27,100|100|,9;5;86|9;5;86|,0.0|0.0|,9;5;86|9;5;86|,9;3;88|9;3;88|,9;3;88|9;3;88|,100|100|,0;0;0|0;0;0|,100|100|,9;3;88|9;3;88|,9;3;88|9;3;88|,100|100|,100|100|
28,100|100|,9;3;88|9;3;88|,0.0|0.0|,9;3;88|9;3;88|,9;2;89|9;2;89|,9;2;89|9;2;89|,100|100|,0;0;0|0;0;0|,100|100|,9;2;89|9;2;89|,9;2;89|9;2;89|,100|100|,100|100|
29,100|100|,9;2;89|9;2;89|,0.0|0.0|,9;2;89|9;2;89|,9;2;89|9;2;89|,9;2;89|9;2;89|,100|100|,0;0;0|0;0;0|,100|100|,9;2;89|9;2;89|,9;2;89|9;2;89|,100|100|,100|100|
30,100|100|,9;2;89|9;2;89|,0.0|0.0|,9;2;89|9;2;89|,9;1;90|9;1;90|,9;1;90|9;1;90|,100|100|,0;0;0|0;0;0|,100|100|,9;1;90|9;1;90|,9;1;90|9;1;90|,100|100|,100|100|
31,100|100|,9;1;90|9;1;90|,0.0|0.0|,9;1;90|9;1;90|,9;1;90|9;1;90|,9;1;90|9;1;90|,100|100|,0;0;0|0;0;0|,100|100|,9;1;90|9;1;90|,9;1;90|9;1;90|,100|100|,100|100|
32,100|100|,9;1;90|9;1;90|,0.0|0.0|,9;1;90|9;1;90|,9;1;90|9;1;90|,9;1;90|9;1;90|,100|100|,0;0;0|0;0;0|,100|100|,9;1;90|9;1;90|,9;1;90|9;1;90|,100|100|,100|100|
33,100|100|,9;1;90|9;1;90|,0.0|0.0|,9;1;90|9;1;90|,9;1;90|9;1;90|,9;1;90|9;1;90|,100|100|,0;0;0|0;0;0|,100|100|,9;1;90|9;1;90|,9;1;90|9;1;90|,100|100|,100|100|
34,100|100|,9;1;90|9;1;90|,0.0|0.0|,9;1;90|9;1;90|,8;2;90|8;2;90|,8;2;90|8;2;90|,100|100|,0;0;0|0;0;0|,100|100|,8;2;90|8;2;90|,8;2;90|8;2;90|,100|100|,100|100|
35,100|100|,8;2;90|8;2;90|,0.0|0.0|,8;2;90|8;2;90|,8;2;90|8;2;90|,8;2;90|8;2;90|,100|100|,0;0;0|0;0;0|,100|100|,8;2;90|8;2;90|,8;2;90|8;2;90|,100|100|,100|100|
36,100|100|,8;2;90|8;2;90|,0.0|0.0|,8;2;90|8;2;90|,7;2;91|7;2;91|,7;2;91|7;2;91|,100|100|,0;0;0|0;0;0|,100|100|,7;2;91|7;2;91|,7;2;91|7;2;91|,100|100|,100|100|
37,100|100|,7;2;91|7;2;91|,0.0|0.0|,7;2;91|7;2;91|,7;2;91|7;2;91|,7;2;91|7;2;91|,100|100|,0;0;0|0;0;0|,100|100|,7;2;91|7;2;91|,7;2;91|7;2;91|,100|100|,100|100|
38,100|100|,7;2;91|7;2;91|,0.0|0.0|,7;2;91|7;2;91|,6;2;92|6;2;92|,6;2;92|6;2;92|,100|100|,0;0;0|0;0;0|,100|100|,6;2;92|6;2;92|,6;2;92|6;2;92|,100|100|,100|100|
39,100|100|,6;2;92|6;2;92|,0.0|0.0|,6;2;92|6;2;92|,6;2;92|6;2;92|,6;2;92|6;2;92|,100|100|,0;0;0|0;0;0|,100|100|,6;2;92|6;2;92|,6;2;92|6;2;92|,100|100|,100|100|
40,100|100|,6;2;92|6;2;92|,0.0|0.0|,6;2;92|6;2;92|,6;0;94|6;0;94|,6;0;94|6;0;94|,100|100|,0;0;0|0;0;0|,100|100|,6;0;94|6;0;94|,6;0;94|6;0;94|,100|100|,100|100|
