Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,89;11;0|89;11;0|,0.0|0.0|,89;11;0|89;11;0|,87;11;2|87;11;2|,87;11;2|87;11;2|,100|100|,0;0;0|0;0;0|,100|100|,87;11;2|87;11;2|,87;11;2|87;11;2|,100|100|,100|100|
1,100|100|,87;11;2|87;11;2|,0.0|0.0|,87;11;2|87;11;2|,79;17;4|79;17;4|,79;17;4|79;17;4|,100|100|,0;0;0|0;0;0|,100|100|,79;17;4|79;17;4|,79;17;4|79;17;4|,100|100|,100|100|
2,100|100|,79;17;4|79;17;4|,0.0|0.0|,79;17;4|79;17;4|,70;22;8|70;22;8|,70;22;8|70;22;8|,100|100|,0;0;0|0;0;0|,100|100|,70;22;8|70;22;8|,70;22;8|70;22;8|,100|100|,100|100|
3,100|100|,70;22;8|70;22;8|,0.0|0.0|,70;22;8|70;22;8|,64;28;8|64;28;8|,64;28;8|64;28;8|,100|100|,0;0;0|0;0;0|,100|100|,64;28;8|64;28;8|,64;28;8|64;28;8|,100|100|,100|100|
4,100|100|,64;28;8|64;28;8|,0.0|0.0|,64;28;8|64;28;8|,58;29;13|58;29;13|,58;29;13|58;29;13|,100|100|,0;0;0|0;0;0|,100|100|,58;29;13|58;29;13|,58;29;13|58;29;13|,100|100|,100|100|
5,100|100|,58;29;13|58;29;13|,0.0|0.0|,58;29;13|58;29;13|,51;34;15|51;34;15|,51;34;15|51;34;15|,100|100|,0;0;0|0;0;0|,100|100|,51;34;15|51;34;15|,51;34;15|51;34;15|,100|100|,100|100|
6,100|100|,51;34;15|51;34;15|,0.0|0.0|,51;34;15|51;34;15|,49;37;14|49;37;14|,49;37;14|49;37;14|,100|100|,0;0;0|0;0;0|,100|100|,49;37;14|49;37;14|,49;37;14|49;37;14|,100|100|,100|100|
7,100|100|,49;37;14|49;37;14|,0.0|0.0|,49;37;14|49;37;14|,42;40;18|42;40;18|,42;40;18|42;40;18|,100|100|,0;0;0|0;0;0|,100|100|,42;40;18|42;40;18|,42;40;18|42;40;18|,100|100|,100|100|
8,100|100|,42;40;18|42;40;18|,0.0|0.0|,42;40;18|42;40;18|,34;43;23|34;43;23|,34;43;23|34;43;23|,100|100|,0;0;0|0;0;0|,100|100|,34;43;23|34;43;23|,34;43;23|34;43;23|,100|100|,100|100|
9,100|100|,34;43;23|34;43;23|,0.0|0.0|,34;43;23|34;43;23|,29;43;28|29;43;28|,29;43;28|29;43;28|,100|100|,0;0;0|0;0;0|,100|100|,29;43;28|29;43;28|,29;43;28|29;43;28|,100|100|,100|100|
