Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,84;16;0|84;16;0|,0.0|0.0|,84;16;0|84;16;0|,77;20;3|77;20;3|,77;20;3|77;20;3|,100|100|,0;0;0|0;0;0|,100|100|,77;20;3|77;20;3|,77;20;3|77;20;3|,100|100|,100|100|
1,100|100|,77;20;3|77;20;3|,0.0|0.0|,77;20;3|77;20;3|,75;20;5|75;20;5|,75;20;5|75;20;5|,100|100|,0;0;0|0;0;0|,100|100|,75;20;5|75;20;5|,75;20;5|75;20;5|,100|100|,100|100|
2,100|100|,75;20;5|75;20;5|,0.0|0.0|,75;20;5|75;20;5|,66;26;8|66;26;8|,66;26;8|66;26;8|,100|100|,0;0;0|0;0;0|,100|100|,66;26;8|66;26;8|,66;26;8|66;26;8|,100|100|,100|100|
3,100|100|,66;26;8|66;26;8|,0.0|0.0|,66;26;8|66;26;8|,58;30;12|58;30;12|,58;30;12|58;30;12|,100|100|,0;0;0|0;0;0|,100|100|,58;30;12|58;30;12|,58;30;12|58;30;12|,100|100|,100|100|
4,100|100|,58;30;12|58;30;12|,0.0|0.0|,58;30;12|58;30;12|,47;32;21|47;32;21|,47;32;21|47;32;21|,100|100|,0;0;0|0;0;0|,100|100|,47;32;21|47;32;21|,47;32;21|47;32;21|,100|100|,100|100|
5,100|100|,47;32;21|47;32;21|,0.0|0.0|,47;32;21|47;32;21|,39;33;28|39;33;28|,39;33;28|39;33;28|,100|100|,0;0;0|0;0;0|,100|100|,39;33;28|39;33;28|,39;33;28|39;33;28|,100|100|,100|100|
6,100|100|,39;33;28|39;33;28|,0.0|0.0|,39;33;28|39;33;28|,32;33;35|32;33;35|,32;33;35|32;33;35|,100|100|,0;0;0|0;0;0|,100|100|,32;33;35|32;33;35|,32;33;35|32;33;35|,100|100|,100|100|
7,100|100|,32;33;35|32;33;35|,0.0|0.0|,32;33;35|32;33;35|,27;29;44|27;29;44|,27;29;44|27;29;44|,100|100|,0;0;0|0;0;0|,100|100|,27;29;44|27;29;44|,27;29;44|27;29;44|,100|100|,100|100|
8,100|100|,27;29;44|27;29;44|,0.0|0.0|,27;29;44|27;29;44|,25;24;51|25;24;51|,25;24;51|25;24;51|,100|100|,0;0;0|0;0;0|,100|100|,25;24;51|25;24;51|,25;24;51|25;24;51|,100|100|,100|100|
9,100|100|,25;24;51|25;24;51|,0.0|0.0|,25;24;51|25;24;51|,20;24;56|20;24;56|,20;24;56|20;24;56|,100|100|,0;0;0|0;0;0|,100|100|,20;24;56|20;24;56|,20;24;56|20;24;56|,100|100|,100|100|
10,100|100|,20;24;56|20;24;56|,0.0|0.0|,20;24;56|20;24;56|,19;18;63|19;18;63|,19;18;63|19;18;63|,100|100|,0;0;0|0;0;0|,100|100|,19;18;63|19;18;63|,19;18;63|19;18;63|,100|100|,100|100|
11,100|100|,19;18;63|19;18;63|,0.0|0.0|,19;18;63|19;18;63|,19;17;64|19;17;64|,19;17;64|19;17;64|,100|100|,0;0;0|0;0;0|,100|100|,19;17;64|19;17;64|,19;17;64|19;17;64|,100|100|,100|100|
12,100|100|,19;17;64|19;17;64|,0.0|0.0|,19;17;64|19;17;64|,16;17;67|16;17;67|,16;17;67|16;17;67|,100|100|,0;0;0|0;0;0|,100|100|,16;17;67|16;17;67|,16;17;67|16;17;67|,100|100|,100|100|
13,100|100|,16;17;67|16;17;67|,0.0|0.0|,16;17;67|16;17;67|,16;11;73|16;11;73|,16;11;73|16;11;73|,100|100|,0;0;0|0;0;0|,100|100|,16;11;73|16;11;73|,16;11;73|16;11;73|,100|100|,100|100|
14,100|100|,16;11;73|16;11;73|,0.0|0.0|,16;11;73|16;11;73|,16;10;74|16;10;74|,16;10;74|16;10;74|,100|100|,0;0;0|0;0;0|,100|100|,16;10;74|16;10;74|,16;10;74|16;10;74|,100|100|,100|100|
15,100|100|,16;10;74|16;10;74|,0.0|0.0|,16;10;74|16;10;74|,16;8;76|16;8;76|,16;8;76|16;8;76|,100|100|,0;0;0|0;0;0|,100|100|,16;8;76|16;8;76|,16;8;76|16;8;76|,100|100|,100|100|
16,100|100|,16;8;76|16;8;76|,0.0|0.0|,16;8;76|16;8;76|,16;8;76|16;8;76|,16;8;76|16;8;76|,100|100|,0;0;0|0;0;0|,100|100|,16;8;76|16;8;76|,16;8;76|16;8;76|,100|100|,100|100|
17,100|100|,16;8;76|16;8;76|,0.0|0.0|,16;8;76|16;8;76|,16;7;77|16;7;77|,16;7;77|16;7;77|,100|100|,0;0;0|0;0;0|,100|100|,16;7;77|16;7;77|,16;7;77|16;7;77|,100|100|,100|100|
18,100|100|,16;7;77|16;7;77|,0.0|0.0|,16;7;77|16;7;77|,16;6;78|16;6;78|,16;6;78|16;6;78|,100|100|,0;0;0|0;0;0|,100|100|,16;6;78|16;6;78|,16;6;78|16;6;78|,100|100|,100|100|
19,100|100|,16;6;78|16;6;78|,0.0|0.0|,16;6;78|16;6;78|,16;6;78|16;6;78|,16;6;78|16;6;78|,100|100|,0;0;0|0;0;0|,100|100|,16;6;78|16;6;78|,16;6;78|16;6;78|,100|100|,100|100|
20,100|100|,16;6;78|16;6;78|,0.0|0.0|,16;6;78|16;6;78|,16;5;79|16;5;79|,16;5;79|16;5;79|,100|100|,0;0;0|0;0;0|,100|100|,16;5;79|16;5;79|,16;5;79|16;5;79|,100|100|,100|100|
21,100|100|,16;5;79|16;5;79|,0.0|0.0|,16;5;79|16;5;79|,16;3;81|16;3;81|,16;3;81|16;3;81|,100|100|,0;0;0|0;0;0|,100|100|,16;3;81|16;3;81|,16;3;81|16;3;81|,100|100|,100|100|
22,100|100|,16;3;81|16;3;81|,0.0|0.0|,16;3;81|16;3;81|,15;4;81|15;4;81|,15;4;81|15;4;81|,100|100|,0;0;0|0;0;0|,100|100|,15;4;81|15;4;81|,15;4;81|15;4;81|,100|100|,100|100|
23,100|100|,15;4;81|15;4;81|,0.0|0.0|,15;4;81|15;4;81|,15;3;82|15;3;82|,15;3;82|15;3;82|,100|100|,0;0;0|0;0;0|,100|100|,15;3;82|15;3;82|,15;3;82|15;3;82|,100|100|,100|100|
24,100|100|,15;3;82|15;3;82|,0.0|0.0|,15;3;82|15;3;82|,15;3;82|15;3;82|,15;3;82|15;3;82|,100|100|,0;0;0|0;0;0|,100|100|,15;3;82|15;3;82|,15;3;82|15;3;82|,100|100|,100|100|
25,100|100|,15;3;82|15;3;82|,0.0|0.0|,15;3;82|15;3;82|,15;2;83|15;2;83|,15;2;83|15;2;83|,100|100|,0;0;0|0;0;0|,100|100|,15;2;83|15;2;83|,15;2;83|15;2;83|,100|100|,100|100|
26,100|100|,15;2;83|15;2;83|,0.0|0.0|,15;2;83|15;2;83|,15;1;84|15;1;84|,15;1;84|15;1;84|,100|100|,0;0;0|0;0;0|,100|100|,15;1;84|15;1;84|,15;1;84|15;1;84|,100|100|,100|100|
27,100|100|,15;1;84|15;1;84|,0.0|0.0|,15;1;84|15;1;84|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,0;0;0|0;0;0|,100|100|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,100|100|
28,100|100|,15;0;85|15;0;85|,0.0|0.0|,15;0;85|15;0;85|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,0;0;0|0;0;0|,100|100|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,100|100|
29,100|100|,15;0;85|15;0;85|,0.0|0.0|,15;0;85|15;0;85|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,0;0;0|0;0;0|,100|100|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,100|100|
30,100|100|,15;0;85|15;0;85|,0.0|0.0|,15;0;85|15;0;85|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,0;0;0|0;0;0|,100|100|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,100|100|
31,100|100|,15;0;85|15;0;85|,0.0|0.0|,15;0;85|15;0;85|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,0;0;0|0;0;0|,100|100|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,100|100|
32,100|100|,15;0;85|15;0;85|,0.0|0.0|,15;0;85|15;0;85|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,0;0;0|0;0;0|,100|100|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,100|100|
33,100|100|,15;0;85|15;0;85|,0.0|0.0|,15;0;85|15;0;85|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,0;0;0|0;0;0|,100|100|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,100|100|
34,100|100|,15;0;85|15;0;85|,0.0|0.0|,15;0;85|15;0;85|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,0;0;0|0;0;0|,100|100|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,100|100|
35,100|100|,15;0;85|15;0;85|,0.0|0.0|,15;0;85|15;0;85|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,0;0;0|0;0;0|,100|100|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,100|100|
36,100|100|,15;0;85|15;0;85|,0.0|0.0|,15;0;85|15;0;85|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,0;0;0|0;0;0|,100|100|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,100|100|
37,100|100|,15;0;85|15;0;85|,0.0|0.0|,15;0;85|15;0;85|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,0;0;0|0;0;0|,100|100|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,100|100|
38,100|100|,15;0;85|15;0;85|,0.0|0.0|,15;0;85|15;0;85|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,0;0;0|0;0;0|,100|100|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,100|100|
39,100|100|,15;0;85|15;0;85|,0.0|0.0|,15;0;85|15;0;85|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,0;0;0|0;0;0|,100|100|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,100|100|
40,100|100|,15;0;85|15;0;85|,0.0|0.0|,15;0;85|15;0;85|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,0;0;0|0;0;0|,100|100|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,100|100|
41,100|100|,15;0;85|15;0;85|,0.0|0.0|,15;0;85|15;0;85|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,0;0;0|0;0;0|,100|100|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,100|100|
42,100|100|,15;0;85|15;0;85|,0.0|0.0|,15;0;85|15;0;85|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,0;0;0|0;0;0|,100|100|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,100|100|
43,100|100|,15;0;85|15;0;85|,0.0|0.0|,15;0;85|15;0;85|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,0;0;0|0;0;0|,100|100|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,100|100|
44,100|100|,15;0;85|15;0;85|,0.0|0.0|,15;0;85|15;0;85|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,0;0;0|0;0;0|,100|100|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,100|100|
45,100|100|,15;0;85|15;0;85|,0.0|0.0|,15;0;85|15;0;85|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,0;0;0|0;0;0|,100|100|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,100|100|
46,100|100|,15;0;85|15;0;85|,0.0|0.0|,15;0;85|15;0;85|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,0;0;0|0;0;0|,100|100|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,100|100|
47,100|100|,15;0;85|15;0;85|,0.0|0.0|,15;0;85|15;0;85|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,0;0;0|0;0;0|,100|100|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,100|100|
48,100|100|,15;0;85|15;0;85|,0.0|0.0|,15;0;85|15;0;85|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,0;0;0|0;0;0|,100|100|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,100|100|
49,100|100|,15;0;85|15;0;85|,0.0|0.0|,15;0;85|15;0;85|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,0;0;0|0;0;0|,100|100|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,100|100|
50,100|100|,15;0;85|15;0;85|,0.0|0.0|,15;0;85|15;0;85|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,0;0;0|0;0;0|,100|100|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,100|100|
51,100|100|,15;0;85|15;0;85|,0.0|0.0|,15;0;85|15;0;85|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,0;0;0|0;0;0|,100|100|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,100|100|
52,100|100|,15;0;85|15;0;85|,0.0|0.0|,15;0;85|15;0;85|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,0;0;0|0;0;0|,100|100|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,100|100|
53,100|100|,15;0;85|15;0;85|,0.0|0.0|,15;0;85|15;0;85|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,0;0;0|0;0;0|,100|100|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,100|100|
54,100|100|,15;0;85|15;0;85|,0.0|0.0|,15;0;85|15;0;85|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,0;0;0|0;0;0|,100|100|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,100|100|
55,100|100|,15;0;85|15;0;85|,0.0|0.0|,15;0;85|15;0;85|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,0;0;0|0;0;0|,100|100|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,100|100|
56,100|100|,15;0;85|15;0;85|,0.0|0.0|,15;0;85|15;0;85|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,0;0;0|0;0;0|,100|100|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,100|100|
57,100|100|,15;0;85|15;0;85|,0.0|0.0|,15;0;85|15;0;85|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,0;0;0|0;0;0|,100|100|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,100|100|
58,100|100|,15;0;85|15;0;85|,0.0|0.0|,15;0;85|15;0;85|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,0;0;0|0;0;0|,100|100|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,100|100|
59,100|100|,15;0;85|15;0;85|,0.0|0.0|,15;0;85|15;0;85|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,0;0;0|0;0;0|,100|100|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,100|100|
60,100|100|,15;0;85|15;0;85|,0.0|0.0|,15;0;85|15;0;85|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,0;0;0|0;0;0|,100|100|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,100|100|
61,100|100|,15;0;85|15;0;85|,0.0|0.0|,15;0;85|15;0;85|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,0;0;0|0;0;0|,100|100|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,100|100|
62,100|100|,15;0;85|15;0;85|,0.0|0.0|,15;0;85|15;0;85|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,0;0;0|0;0;0|,100|100|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,100|100|
63,100|100|,15;0;85|15;0;85|,0.0|0.0|,15;0;85|15;0;85|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,0;0;0|0;0;0|,100|100|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,100|100|
64,100|100|,15;0;85|15;0;85|,0.0|0.0|,15;0;85|15;0;85|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,0;0;0|0;0;0|,100|100|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,100|100|
65,100|100|,15;0;85|15;0;85|,0.0|0.0|,15;0;85|15;0;85|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,0;0;0|0;0;0|,100|100|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,100|100|
