Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,87;13;0|87;13;0|,10.0|10.0|,87;13;0|87;13;0|,87;12;1|87;12;1|,87;12;1|87;12;1|,100|100|,0;0;0|0;0;0|,100|100|,87;12;1|87;12;1|,87;12;1|87;12;1|,100|100|,100|100|
1,100|100|,87;12;1|87;12;1|,9.8|9.8|,87;12;1|87;12;1|,86;12;2|86;12;2|,86;12;2|86;12;2|,100|100|,0;0;0|0;0;0|,100|100|,86;12;2|86;12;2|,86;12;2|86;12;2|,100|100|,100|100|
2,100|100|,86;12;2|86;12;2|,9.53|9.53|,86;12;2|86;12;2|,84;13;3|84;13;3|,84;13;3|84;13;3|,100|100|,0;0;0|0;0;0|,100|100|,84;13;3|84;13;3|,84;13;3|84;13;3|,100|100|,100|100|
3,100|100|,84;13;3|84;13;3|,9.3|9.3|,84;13;3|84;13;3|,80;17;3|80;17;3|,80;17;3|80;17;3|,100|100|,0;0;0|0;0;0|,100|100|,80;17;3|80;17;3|,80;17;3|80;17;3|,100|100|,100|100|
4,100|100|,80;17;3|80;17;3|,9.21|9.21|,80;17;3|80;17;3|,74;22;4|74;22;4|,74;22;4|74;22;4|,100|100|,0;0;0|0;0;0|,100|100|,74;22;4|74;22;4|,74;22;4|74;22;4|,100|100|,100|100|
5,100|100|,74;22;4|74;22;4|,9.52|9.52|,74;22;4|74;22;4|,69;26;5|69;26;5|,69;26;5|69;26;5|,100|100|,0;0;0|0;0;0|,100|100|,69;26;5|69;26;5|,69;26;5|69;26;5|,100|100|,100|100|
6,100|100|,69;26;5|69;26;5|,10.3|10.3|,69;26;5|69;26;5|,61;34;5|61;34;5|,61;34;5|61;34;5|,100|100|,0;0;0|0;0;0|,100|100|,61;34;5|61;34;5|,61;34;5|61;34;5|,100|100|,100|100|
7,100|100|,61;34;5|61;34;5|,11.35|11.35|,61;34;5|61;34;5|,56;38;6|56;38;6|,56;38;6|56;38;6|,100|100|,0;0;0|0;0;0|,100|100|,56;38;6|56;38;6|,56;38;6|56;38;6|,100|100|,100|100|
8,100|100|,56;38;6|56;38;6|,13.05|13.05|,56;38;6|56;38;6|,50;43;7|50;43;7|,50;43;7|50;43;7|,100|100|,0;0;0|0;0;0|,100|100|,50;43;7|50;43;7|,50;43;7|50;43;7|,100|100|,100|100|
9,100|100|,50;43;7|50;43;7|,14.89|14.89|,50;43;7|50;43;7|,40;51;9|40;51;9|,40;51;9|40;51;9|,100|100|,0;0;0|0;0;0|,100|100|,40;51;9|40;51;9|,40;51;9|40;51;9|,100|100|,100|100|
10,100|100|,40;51;9|40;51;9|,16.96|16.96|,40;51;9|40;51;9|,29;60;11|29;60;11|,29;60;11|29;60;11|,100|100|,0;0;0|0;0;0|,100|100|,29;60;11|29;60;11|,29;60;11|29;60;11|,100|100|,100|100|
11,100|100|,29;60;11|29;60;11|,19.51|19.51|,29;60;11|29;60;11|,20;65;15|20;65;15|,20;65;15|20;65;15|,100|100|,0;0;0|0;0;0|,100|100|,20;65;15|20;65;15|,20;65;15|20;65;15|,100|100|,100|100|
12,100|100|,20;65;15|20;65;15|,22.59|22.59|,20;65;15|20;65;15|,11;71;18|11;71;18|,11;71;18|11;71;18|,100|100|,0;0;0|0;0;0|,100|100|,11;71;18|11;71;18|,11;71;18|11;71;18|,100|100|,100|100|
13,100|100|,11;71;18|11;71;18|,25.7|25.7|,11;71;18|11;71;18|,9;71;20|9;71;20|,9;71;20|9;71;20|,100|100|,0;0;0|0;0;0|,100|100|,9;71;20|9;71;20|,9;71;20|9;71;20|,100|100|,100|100|
14,100|100|,9;71;20|9;71;20|,28.94|28.94|,9;71;20|9;71;20|,7;69;24|7;69;24|,7;69;24|7;69;24|,100|100|,0;0;0|0;0;0|,100|100|,7;69;24|7;69;24|,7;69;24|7;69;24|,100|100|,100|100|
15,100|100|,7;69;24|7;69;24|,31.7|31.7|,7;69;24|7;69;24|,3;68;29|3;68;29|,3;68;29|3;68;29|,100|100|,0;0;0|0;0;0|,100|100|,3;68;29|3;68;29|,3;68;29|3;68;29|,100|100|,100|100|
16,100|100|,3;68;29|3;68;29|,33.85|33.85|,3;68;29|3;68;29|,1;64;35|1;64;35|,1;64;35|1;64;35|,100|100|,0;0;0|0;0;0|,100|100|,1;64;35|1;64;35|,1;64;35|1;64;35|,100|100|,100|100|
17,100|100|,1;64;35|1;64;35|,35.57|35.57|,1;64;35|1;64;35|,1;63;36|1;63;36|,1;63;36|1;63;36|,100|100|,0;0;0|0;0;0|,100|100|,1;63;36|1;63;36|,1;63;36|1;63;36|,100|100|,100|100|
18,100|100|,1;63;36|1;63;36|,36.63|36.63|,1;63;36|1;63;36|,1;58;41|1;58;41|,1;58;41|1;58;41|,100|100|,0;0;0|0;0;0|,100|100|,1;58;41|1;58;41|,1;58;41|1;58;41|,100|100|,100|100|
19,100|100|,1;58;41|1;58;41|,37.44|37.44|,1;58;41|1;58;41|,1;56;43|1;56;43|,1;56;43|1;56;43|,100|100|,0;0;0|0;0;0|,100|100|,1;56;43|1;56;43|,1;56;43|1;56;43|,100|100|,100|100|
20,100|100|,1;56;43|1;56;43|,37.62|37.62|,1;56;43|1;56;43|,1;51;48|1;51;48|,1;51;48|1;51;48|,100|100|,0;0;0|0;0;0|,100|100|,1;51;48|1;51;48|,1;51;48|1;51;48|,100|100|,100|100|
21,100|100|,1;51;48|1;51;48|,37.58|37.58|,1;51;48|1;51;48|,1;49;50|1;49;50|,1;49;50|1;49;50|,100|100|,0;0;0|0;0;0|,100|100|,1;49;50|1;49;50|,1;49;50|1;49;50|,100|100|,100|100|
22,100|100|,1;49;50|1;49;50|,37.04|37.04|,1;49;50|1;49;50|,0;48;52|0;48;52|,0;48;52|0;48;52|,100|100|,0;0;0|0;0;0|,100|100|,0;48;52|0;48;52|,0;48;52|0;48;52|,100|100|,100|100|
23,100|100|,0;48;52|0;48;52|,36.39|36.39|,0;48;52|0;48;52|,0;47;53|0;47;53|,0;47;53|0;47;53|,100|100|,0;0;0|0;0;0|,100|100|,0;47;53|0;47;53|,0;47;53|0;47;53|,100|100|,100|100|
24,100|100|,0;47;53|0;47;53|,35.73|35.73|,0;47;53|0;47;53|,0;46;54|0;46;54|,0;46;54|0;46;54|,100|100|,0;0;0|0;0;0|,100|100|,0;46;54|0;46;54|,0;46;54|0;46;54|,100|100|,100|100|
25,100|100|,0;46;54|0;46;54|,35.07|35.07|,0;46;54|0;46;54|,0;42;58|0;42;58|,0;42;58|0;42;58|,100|100|,0;0;0|0;0;0|,100|100|,0;42;58|0;42;58|,0;42;58|0;42;58|,100|100|,100|100|
26,100|100|,0;42;58|0;42;58|,34.41|34.41|,0;42;58|0;42;58|,0;40;60|0;40;60|,0;40;60|0;40;60|,100|100|,0;0;0|0;0;0|,100|100|,0;40;60|0;40;60|,0;40;60|0;40;60|,100|100|,100|100|
27,100|100|,0;40;60|0;40;60|,33.45|33.45|,0;40;60|0;40;60|,0;35;65|0;35;65|,0;35;65|0;35;65|,100|100|,0;0;0|0;0;0|,100|100|,0;35;65|0;35;65|,0;35;65|0;35;65|,100|100|,100|100|
28,100|100|,0;35;65|0;35;65|,32.43|32.43|,0;35;65|0;35;65|,0;33;67|0;33;67|,0;33;67|0;33;67|,100|100|,0;0;0|0;0;0|,100|100|,0;33;67|0;33;67|,0;33;67|0;33;67|,100|100|,100|100|
29,100|100|,0;33;67|0;33;67|,31.07|31.07|,0;33;67|0;33;67|,0;30;70|0;30;70|,0;30;70|0;30;70|,100|100|,0;0;0|0;0;0|,100|100|,0;30;70|0;30;70|,0;30;70|0;30;70|,100|100|,100|100|
