Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,85;15;0|85;15;0|,0.0|0.0|,85;15;0|85;15;0|,78;21;1|78;21;1|,78;21;1|78;21;1|,100|100|,0;0;0|0;0;0|,100|100|,78;21;1|78;21;1|,78;21;1|78;21;1|,100|100|,100|100|
1,100|100|,78;21;1|78;21;1|,0.0|0.0|,78;21;1|78;21;1|,71;24;5|71;24;5|,71;24;5|71;24;5|,100|100|,0;0;0|0;0;0|,100|100|,71;24;5|71;24;5|,71;24;5|71;24;5|,100|100|,100|100|
2,100|100|,71;24;5|71;24;5|,0.0|0.0|,71;24;5|71;24;5|,64;25;11|64;25;11|,64;25;11|64;25;11|,100|100|,0;0;0|0;0;0|,100|100|,64;25;11|64;25;11|,64;25;11|64;25;11|,100|100|,100|100|
3,100|100|,64;25;11|64;25;11|,0.0|0.0|,64;25;11|64;25;11|,59;24;17|59;24;17|,59;24;17|59;24;17|,100|100|,0;0;0|0;0;0|,100|100|,59;24;17|59;24;17|,59;24;17|59;24;17|,100|100|,100|100|
4,100|100|,59;24;17|59;24;17|,0.0|0.0|,59;24;17|59;24;17|,58;22;20|58;22;20|,58;22;20|58;22;20|,100|100|,0;0;0|0;0;0|,100|100|,58;22;20|58;22;20|,58;22;20|58;22;20|,100|100|,100|100|
5,100|100|,58;22;20|58;22;20|,0.0|0.0|,58;22;20|58;22;20|,57;23;20|57;23;20|,57;23;20|57;23;20|,100|100|,0;0;0|0;0;0|,100|100|,57;23;20|57;23;20|,57;23;20|57;23;20|,100|100|,100|100|
6,100|100|,57;23;20|57;23;20|,0.0|0.0|,57;23;20|57;23;20|,44;33;23|44;33;23|,44;33;23|44;33;23|,100|100|,0;0;0|0;0;0|,100|100|,44;33;23|44;33;23|,44;33;23|44;33;23|,100|100|,100|100|
7,100|100|,44;33;23|44;33;23|,0.0|0.0|,44;33;23|44;33;23|,40;36;24|40;36;24|,40;36;24|40;36;24|,100|100|,0;0;0|0;0;0|,100|100|,40;36;24|40;36;24|,40;36;24|40;36;24|,100|100|,100|100|
8,100|100|,40;36;24|40;36;24|,0.0|0.0|,40;36;24|40;36;24|,40;29;31|40;29;31|,40;29;31|40;29;31|,100|100|,0;0;0|0;0;0|,100|100|,40;29;31|40;29;31|,40;29;31|40;29;31|,100|100|,100|100|
9,100|100|,40;29;31|40;29;31|,0.0|0.0|,40;29;31|40;29;31|,37;30;33|37;30;33|,37;30;33|37;30;33|,100|100|,0;0;0|0;0;0|,100|100|,37;30;33|37;30;33|,37;30;33|37;30;33|,100|100|,100|100|
10,100|100|,37;30;33|37;30;33|,0.0|0.0|,37;30;33|37;30;33|,35;28;37|35;28;37|,35;28;37|35;28;37|,100|100|,0;0;0|0;0;0|,100|100|,35;28;37|35;28;37|,35;28;37|35;28;37|,100|100|,100|100|
11,100|100|,35;28;37|35;28;37|,0.0|0.0|,35;28;37|35;28;37|,42;30;28|42;30;28|,42;30;28|42;30;28|,100|100|,0;0;0|0;0;0|,100|100|,42;30;28|42;30;28|,42;30;28|42;30;28|,100|100|,100|100|
12,100|100|,42;30;28|42;30;28|,0.0|0.0|,42;30;28|42;30;28|,42;29;29|42;29;29|,42;29;29|42;29;29|,100|100|,0;0;0|0;0;0|,100|100|,42;29;29|42;29;29|,42;29;29|42;29;29|,100|100|,100|100|
13,100|100|,42;29;29|42;29;29|,0.0|0.0|,42;29;29|42;29;29|,42;32;26|42;32;26|,42;32;26|42;32;26|,100|100|,0;0;0|0;0;0|,100|100|,42;32;26|42;32;26|,42;32;26|42;32;26|,100|100|,100|100|
14,100|100|,42;32;26|42;32;26|,0.0|0.0|,42;32;26|42;32;26|,41;29;30|41;29;30|,41;29;30|41;29;30|,100|100|,0;0;0|0;0;0|,100|100|,41;29;30|41;29;30|,41;29;30|41;29;30|,100|100|,100|100|
15,100|100|,41;29;30|41;29;30|,0.0|0.0|,41;29;30|41;29;30|,41;29;30|41;29;30|,41;29;30|41;29;30|,100|100|,0;0;0|0;0;0|,100|100|,41;29;30|41;29;30|,41;29;30|41;29;30|,100|100|,100|100|
16,100|100|,41;29;30|41;29;30|,0.0|0.0|,41;29;30|41;29;30|,38;24;38|38;24;38|,38;24;38|38;24;38|,100|100|,0;0;0|0;0;0|,100|100|,38;24;38|38;24;38|,38;24;38|38;24;38|,100|100|,100|100|
17,100|100|,38;24;38|38;24;38|,0.0|0.0|,38;24;38|38;24;38|,36;26;38|36;26;38|,36;26;38|36;26;38|,100|100|,0;0;0|0;0;0|,100|100|,36;26;38|36;26;38|,36;26;38|36;26;38|,100|100|,100|100|
18,100|100|,36;26;38|36;26;38|,0.0|0.0|,36;26;38|36;26;38|,37;20;43|37;20;43|,37;20;43|37;20;43|,100|100|,0;0;0|0;0;0|,100|100|,37;20;43|37;20;43|,37;20;43|37;20;43|,100|100|,100|100|
19,100|100|,37;20;43|37;20;43|,0.0|0.0|,37;20;43|37;20;43|,45;23;32|45;23;32|,45;23;32|45;23;32|,100|100|,0;0;0|0;0;0|,100|100|,45;23;32|45;23;32|,45;23;32|45;23;32|,100|100|,100|100|
20,100|100|,45;23;32|45;23;32|,0.0|0.0|,45;23;32|45;23;32|,46;23;31|46;23;31|,46;23;31|46;23;31|,100|100|,0;0;0|0;0;0|,100|100|,46;23;31|46;23;31|,46;23;31|46;23;31|,100|100|,100|100|
21,100|100|,46;23;31|46;23;31|,0.0|0.0|,46;23;31|46;23;31|,43;22;35|43;22;35|,43;22;35|43;22;35|,100|100|,0;0;0|0;0;0|,100|100|,43;22;35|43;22;35|,43;22;35|43;22;35|,100|100|,100|100|
22,100|100|,43;22;35|43;22;35|,0.0|0.0|,43;22;35|43;22;35|,49;16;35|49;16;35|,49;16;35|49;16;35|,100|100|,0;0;0|0;0;0|,100|100|,49;16;35|49;16;35|,49;16;35|49;16;35|,100|100|,100|100|
