Year,N_Initial,States_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,89;11;0|89;11;0|,89;11;0|89;11;0|,81;19;0|81;19;0|,81;19;0|81;19;0|,100|100|,0;0;0|0;0;0|,100|100|,81;19;0|81;19;0|,81;19;0|81;19;0|,100|100|,100|100|
1,100|100|,81;19;0|81;19;0|,81;19;0|81;19;0|,76;21;3|76;21;3|,76;21;3|76;21;3|,100|100|,0;0;0|0;0;0|,100|100|,76;21;3|76;21;3|,76;21;3|76;21;3|,100|100|,100|100|
2,100|100|,76;21;3|76;21;3|,76;21;3|76;21;3|,67;28;5|67;28;5|,67;28;5|67;28;5|,100|100|,0;0;0|0;0;0|,100|100|,67;28;5|67;28;5|,67;28;5|67;28;5|,100|100|,100|100|
3,100|100|,67;28;5|67;28;5|,67;28;5|67;28;5|,62;29;9|62;29;9|,62;29;9|62;29;9|,100|100|,0;0;0|0;0;0|,100|100|,62;29;9|62;29;9|,62;29;9|62;29;9|,100|100|,100|100|
4,100|100|,62;29;9|62;29;9|,62;29;9|62;29;9|,53;28;19|53;28;19|,53;28;19|53;28;19|,100|100|,0;0;0|0;0;0|,100|100|,53;28;19|53;28;19|,53;28;19|53;28;19|,100|100|,100|100|
5,100|100|,53;28;19|53;28;19|,53;28;19|53;28;19|,51;33;16|51;33;16|,51;33;16|51;33;16|,100|100|,0;0;0|0;0;0|,100|100|,51;33;16|51;33;16|,51;33;16|51;33;16|,100|100|,100|100|
6,100|100|,51;33;16|51;33;16|,51;33;16|51;33;16|,42;36;22|42;36;22|,42;36;22|42;36;22|,100|100|,0;0;0|0;0;0|,100|100|,42;36;22|42;36;22|,42;36;22|42;36;22|,100|100|,100|100|
7,100|100|,42;36;22|42;36;22|,42;36;22|42;36;22|,41;36;23|41;36;23|,41;36;23|41;36;23|,100|100|,0;0;0|0;0;0|,100|100|,41;36;23|41;36;23|,41;36;23|41;36;23|,100|100|,100|100|
8,100|100|,41;36;23|41;36;23|,41;36;23|41;36;23|,42;29;29|42;29;29|,42;29;29|42;29;29|,100|100|,0;0;0|0;0;0|,100|100|,42;29;29|42;29;29|,42;29;29|42;29;29|,100|100|,100|100|
9,100|100|,42;29;29|42;29;29|,42;29;29|42;29;29|,41;30;29|41;30;29|,41;30;29|41;30;29|,100|100|,0;0;0|0;0;0|,100|100|,41;30;29|41;30;29|,41;30;29|41;30;29|,100|100|,100|100|
10,100|100|,41;30;29|41;30;29|,41;30;29|41;30;29|,38;35;27|38;35;27|,38;35;27|38;35;27|,100|100|,0;0;0|0;0;0|,100|100|,38;35;27|38;35;27|,38;35;27|38;35;27|,100|100|,100|100|
11,100|100|,38;35;27|38;35;27|,38;35;27|38;35;27|,40;29;31|40;29;31|,40;29;31|40;29;31|,100|100|,0;0;0|0;0;0|,100|100|,40;29;31|40;29;31|,40;29;31|40;29;31|,100|100|,100|100|
12,100|100|,40;29;31|40;29;31|,40;29;31|40;29;31|,47;25;28|47;25;28|,47;25;28|47;25;28|,100|100|,0;0;0|0;0;0|,100|100|,47;25;28|47;25;28|,47;25;28|47;25;28|,100|100|,100|100|
13,100|100|,47;25;28|47;25;28|,47;25;28|47;25;28|,49;25;26|49;25;26|,49;25;26|49;25;26|,100|100|,0;0;0|0;0;0|,100|100|,49;25;26|49;25;26|,49;25;26|49;25;26|,100|100|,100|100|
14,100|100|,49;25;26|49;25;26|,49;25;26|49;25;26|,50;28;22|50;28;22|,50;28;22|50;28;22|,100|100|,0;0;0|0;0;0|,100|100|,50;28;22|50;28;22|,50;28;22|50;28;22|,100|100|,100|100|
15,100|100|,50;28;22|50;28;22|,50;28;22|50;28;22|,41;38;21|41;38;21|,41;38;21|41;38;21|,100|100|,0;0;0|0;0;0|,100|100|,41;38;21|41;38;21|,41;38;21|41;38;21|,100|100|,100|100|
16,100|100|,41;38;21|41;38;21|,41;38;21|41;38;21|,37;37;26|37;37;26|,37;37;26|37;37;26|,100|100|,0;0;0|0;0;0|,100|100|,37;37;26|37;37;26|,37;37;26|37;37;26|,100|100|,100|100|
17,100|100|,37;37;26|37;37;26|,37;37;26|37;37;26|,34;37;29|34;37;29|,34;37;29|34;37;29|,100|100|,0;0;0|0;0;0|,100|100|,34;37;29|34;37;29|,34;37;29|34;37;29|,100|100|,100|100|
18,100|100|,34;37;29|34;37;29|,34;37;29|34;37;29|,32;36;32|32;36;32|,32;36;32|32;36;32|,100|100|,0;0;0|0;0;0|,100|100|,32;36;32|32;36;32|,32;36;32|32;36;32|,100|100|,100|100|
19,100|100|,32;36;32|32;36;32|,32;36;32|32;36;32|,36;27;37|36;27;37|,36;27;37|36;27;37|,100|100|,0;0;0|0;0;0|,100|100|,36;27;37|36;27;37|,36;27;37|36;27;37|,100|100|,100|100|
20,100|100|,36;27;37|36;27;37|,36;27;37|36;27;37|,34;30;36|34;30;36|,34;30;36|34;30;36|,100|100|,0;0;0|0;0;0|,100|100|,34;30;36|34;30;36|,34;30;36|34;30;36|,100|100|,100|100|
21,100|100|,34;30;36|34;30;36|,34;30;36|34;30;36|,33;32;35|33;32;35|,33;32;35|33;32;35|,100|100|,0;0;0|0;0;0|,100|100|,33;32;35|33;32;35|,33;32;35|33;32;35|,100|100|,100|100|
22,100|100|,33;32;35|33;32;35|,33;32;35|33;32;35|,40;30;30|40;30;30|,40;30;30|40;30;30|,100|100|,0;0;0|0;0;0|,100|100|,40;30;30|40;30;30|,40;30;30|40;30;30|,100|100|,100|100|
23,100|100|,40;30;30|40;30;30|,40;30;30|40;30;30|,39;29;32|39;29;32|,39;29;32|39;29;32|,100|100|,0;0;0|0;0;0|,100|100|,39;29;32|39;29;32|,39;29;32|39;29;32|,100|100|,100|100|
24,100|100|,39;29;32|39;29;32|,39;29;32|39;29;32|,43;22;35|43;22;35|,43;22;35|43;22;35|,100|100|,0;0;0|0;0;0|,100|100|,43;22;35|43;22;35|,43;22;35|43;22;35|,100|100|,100|100|
25,100|100|,43;22;35|43;22;35|,43;22;35|43;22;35|,40;26;34|40;26;34|,40;26;34|40;26;34|,100|100|,0;0;0|0;0;0|,100|100|,40;26;34|40;26;34|,40;26;34|40;26;34|,100|100|,100|100|
26,100|100|,40;26;34|40;26;34|,40;26;34|40;26;34|,39;24;37|39;24;37|,39;24;37|39;24;37|,100|100|,0;0;0|0;0;0|,100|100|,39;24;37|39;24;37|,39;24;37|39;24;37|,100|100|,100|100|
27,100|100|,39;24;37|39;24;37|,39;24;37|39;24;37|,46;20;34|46;20;34|,46;20;34|46;20;34|,100|100|,0;0;0|0;0;0|,100|100|,46;20;34|46;20;34|,46;20;34|46;20;34|,100|100|,100|100|
28,100|100|,46;20;34|46;20;34|,46;20;34|46;20;34|,49;19;32|49;19;32|,49;19;32|49;19;32|,100|100|,0;0;0|0;0;0|,100|100|,49;19;32|49;19;32|,49;19;32|49;19;32|,100|100|,100|100|
29,100|100|,49;19;32|49;19;32|,49;19;32|49;19;32|,53;16;31|53;16;31|,53;16;31|53;16;31|,100|100|,0;0;0|0;0;0|,100|100|,53;16;31|53;16;31|,53;16;31|53;16;31|,100|100|,100|100|
30,100|100|,53;16;31|53;16;31|,53;16;31|53;16;31|,57;16;27|57;16;27|,57;16;27|57;16;27|,100|100|,0;0;0|0;0;0|,100|100|,57;16;27|57;16;27|,57;16;27|57;16;27|,100|100|,100|100|
31,100|100|,57;16;27|57;16;27|,57;16;27|57;16;27|,62;17;21|62;17;21|,62;17;21|62;17;21|,100|100|,0;0;0|0;0;0|,100|100|,62;17;21|62;17;21|,62;17;21|62;17;21|,100|100|,100|100|
32,100|100|,62;17;21|62;17;21|,62;17;21|62;17;21|,57;21;22|57;21;22|,57;21;22|57;21;22|,100|100|,0;0;0|0;0;0|,100|100|,57;21;22|57;21;22|,57;21;22|57;21;22|,100|100|,100|100|
33,100|100|,57;21;22|57;21;22|,57;21;22|57;21;22|,59;18;23|59;18;23|,59;18;23|59;18;23|,100|100|,0;0;0|0;0;0|,100|100|,59;18;23|59;18;23|,59;18;23|59;18;23|,100|100|,100|100|
34,100|100|,59;18;23|59;18;23|,59;18;23|59;18;23|,58;19;23|58;19;23|,58;19;23|58;19;23|,100|100|,0;0;0|0;0;0|,100|100|,58;19;23|58;19;23|,58;19;23|58;19;23|,100|100|,100|100|
35,100|100|,58;19;23|58;19;23|,58;19;23|58;19;23|,54;22;24|54;22;24|,54;22;24|54;22;24|,100|100|,0;0;0|0;0;0|,100|100|,54;22;24|54;22;24|,54;22;24|54;22;24|,100|100|,100|100|
36,100|100|,54;22;24|54;22;24|,54;22;24|54;22;24|,54;21;25|54;21;25|,54;21;25|54;21;25|,100|100|,0;0;0|0;0;0|,100|100|,54;21;25|54;21;25|,54;21;25|54;21;25|,100|100|,100|100|
37,100|100|,54;21;25|54;21;25|,54;21;25|54;21;25|,49;23;28|49;23;28|,49;23;28|49;23;28|,100|100|,0;0;0|0;0;0|,100|100|,49;23;28|49;23;28|,49;23;28|49;23;28|,100|100|,100|100|
38,100|100|,49;23;28|49;23;28|,49;23;28|49;23;28|,50;26;24|50;26;24|,50;26;24|50;26;24|,100|100|,0;0;0|0;0;0|,100|100|,50;26;24|50;26;24|,50;26;24|50;26;24|,100|100|,100|100|
39,100|100|,50;26;24|50;26;24|,50;26;24|50;26;24|,49;28;23|49;28;23|,49;28;23|49;28;23|,100|100|,0;0;0|0;0;0|,100|100|,49;28;23|49;28;23|,49;28;23|49;28;23|,100|100|,100|100|
40,100|100|,49;28;23|49;28;23|,49;28;23|49;28;23|,48;28;24|48;28;24|,48;28;24|48;28;24|,100|100|,0;0;0|0;0;0|,100|100|,48;28;24|48;28;24|,48;28;24|48;28;24|,100|100|,100|100|
41,100|100|,48;28;24|48;28;24|,48;28;24|48;28;24|,41;34;25|41;34;25|,41;34;25|41;34;25|,100|100|,0;0;0|0;0;0|,100|100|,41;34;25|41;34;25|,41;34;25|41;34;25|,100|100|,100|100|
42,100|100|,41;34;25|41;34;25|,41;34;25|41;34;25|,35;36;29|35;36;29|,35;36;29|35;36;29|,100|100|,0;0;0|0;0;0|,100|100|,35;36;29|35;36;29|,35;36;29|35;36;29|,100|100|,100|100|
43,100|100|,35;36;29|35;36;29|,35;36;29|35;36;29|,29;40;31|29;40;31|,29;40;31|29;40;31|,100|100|,0;0;0|0;0;0|,100|100|,29;40;31|29;40;31|,29;40;31|29;40;31|,100|100|,100|100|
