Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,85;15;0|85;15;0|,0.0|0.0|,85;15;0|85;15;0|,79;18;3|79;18;3|,79;18;3|79;18;3|,100|100|,0;0;0|0;0;0|,100|100|,79;18;3|79;18;3|,79;18;3|79;18;3|,100|100|,100|100|
1,100|100|,79;18;3|79;18;3|,0.0|0.0|,79;18;3|79;18;3|,70;23;7|70;23;7|,70;23;7|70;23;7|,100|100|,0;0;0|0;0;0|,100|100|,70;23;7|70;23;7|,70;23;7|70;23;7|,100|100|,100|100|
2,100|100|,70;23;7|70;23;7|,0.0|0.0|,70;23;7|70;23;7|,63;28;9|63;28;9|,63;28;9|63;28;9|,100|100|,0;0;0|0;0;0|,100|100|,63;28;9|63;28;9|,63;28;9|63;28;9|,100|100|,100|100|
3,100|100|,63;28;9|63;28;9|,0.0|0.0|,63;28;9|63;28;9|,53;34;13|53;34;13|,53;34;13|53;34;13|,100|100|,0;0;0|0;0;0|,100|100|,53;34;13|53;34;13|,53;34;13|53;34;13|,100|100|,100|100|
4,100|100|,53;34;13|53;34;13|,0.0|0.0|,53;34;13|53;34;13|,43;40;17|43;40;17|,43;40;17|43;40;17|,100|100|,0;0;0|0;0;0|,100|100|,43;40;17|43;40;17|,43;40;17|43;40;17|,100|100|,100|100|
5,100|100|,43;40;17|43;40;17|,0.0|0.0|,43;40;17|43;40;17|,38;41;21|38;41;21|,38;41;21|38;41;21|,100|100|,0;0;0|0;0;0|,100|100|,38;41;21|38;41;21|,38;41;21|38;41;21|,100|100|,100|100|
6,100|100|,38;41;21|38;41;21|,0.0|0.0|,38;41;21|38;41;21|,34;42;24|34;42;24|,34;42;24|34;42;24|,100|100|,0;0;0|0;0;0|,100|100|,34;42;24|34;42;24|,34;42;24|34;42;24|,100|100|,100|100|
7,100|100|,34;42;24|34;42;24|,0.0|0.0|,34;42;24|34;42;24|,35;36;29|35;36;29|,35;36;29|35;36;29|,100|100|,0;0;0|0;0;0|,100|100|,35;36;29|35;36;29|,35;36;29|35;36;29|,100|100|,100|100|
8,100|100|,35;36;29|35;36;29|,0.0|0.0|,35;36;29|35;36;29|,38;35;27|38;35;27|,38;35;27|38;35;27|,100|100|,0;0;0|0;0;0|,100|100|,38;35;27|38;35;27|,38;35;27|38;35;27|,100|100|,100|100|
9,100|100|,38;35;27|38;35;27|,0.0|0.0|,38;35;27|38;35;27|,37;36;27|37;36;27|,37;36;27|37;36;27|,100|100|,0;0;0|0;0;0|,100|100|,37;36;27|37;36;27|,37;36;27|37;36;27|,100|100|,100|100|
10,100|100|,37;36;27|37;36;27|,0.0|0.0|,37;36;27|37;36;27|,36;37;27|36;37;27|,36;37;27|36;37;27|,100|100|,0;0;0|0;0;0|,100|100|,36;37;27|36;37;27|,36;37;27|36;37;27|,100|100|,100|100|
11,100|100|,36;37;27|36;37;27|,0.0|0.0|,36;37;27|36;37;27|,33;40;27|33;40;27|,33;40;27|33;40;27|,100|100|,0;0;0|0;0;0|,100|100|,33;40;27|33;40;27|,33;40;27|33;40;27|,100|100|,100|100|
12,100|100|,33;40;27|33;40;27|,0.0|0.0|,33;40;27|33;40;27|,29;41;30|29;41;30|,29;41;30|29;41;30|,100|100|,0;0;0|0;0;0|,100|100|,29;41;30|29;41;30|,29;41;30|29;41;30|,100|100|,100|100|
13,100|100|,29;41;30|29;41;30|,0.0|0.0|,29;41;30|29;41;30|,34;39;27|34;39;27|,34;39;27|34;39;27|,100|100|,0;0;0|0;0;0|,100|100|,34;39;27|34;39;27|,34;39;27|34;39;27|,100|100|,100|100|
14,100|100|,34;39;27|34;39;27|,0.0|0.0|,34;39;27|34;39;27|,37;39;24|37;39;24|,37;39;24|37;39;24|,100|100|,0;0;0|0;0;0|,100|100|,37;39;24|37;39;24|,37;39;24|37;39;24|,100|100|,100|100|
15,100|100|,37;39;24|37;39;24|,0.0|0.0|,37;39;24|37;39;24|,37;42;21|37;42;21|,37;42;21|37;42;21|,100|100|,0;0;0|0;0;0|,100|100|,37;42;21|37;42;21|,37;42;21|37;42;21|,100|100|,100|100|
16,100|100|,37;42;21|37;42;21|,0.0|0.0|,37;42;21|37;42;21|,34;37;29|34;37;29|,34;37;29|34;37;29|,100|100|,0;0;0|0;0;0|,100|100|,34;37;29|34;37;29|,34;37;29|34;37;29|,100|100|,100|100|
17,100|100|,34;37;29|34;37;29|,0.0|0.0|,34;37;29|34;37;29|,34;36;30|34;36;30|,34;36;30|34;36;30|,100|100|,0;0;0|0;0;0|,100|100|,34;36;30|34;36;30|,34;36;30|34;36;30|,100|100|,100|100|
18,100|100|,34;36;30|34;36;30|,0.0|0.0|,34;36;30|34;36;30|,30;34;36|30;34;36|,30;34;36|30;34;36|,100|100|,0;0;0|0;0;0|,100|100|,30;34;36|30;34;36|,30;34;36|30;34;36|,100|100|,100|100|
19,100|100|,30;34;36|30;34;36|,0.0|0.0|,30;34;36|30;34;36|,29;38;33|29;38;33|,29;38;33|29;38;33|,100|100|,0;0;0|0;0;0|,100|100|,29;38;33|29;38;33|,29;38;33|29;38;33|,100|100|,100|100|
20,100|100|,29;38;33|29;38;33|,0.0|0.0|,29;38;33|29;38;33|,31;34;35|31;34;35|,31;34;35|31;34;35|,100|100|,0;0;0|0;0;0|,100|100|,31;34;35|31;34;35|,31;34;35|31;34;35|,100|100|,100|100|
21,100|100|,31;34;35|31;34;35|,0.0|0.0|,31;34;35|31;34;35|,26;31;43|26;31;43|,26;31;43|26;31;43|,100|100|,0;0;0|0;0;0|,100|100|,26;31;43|26;31;43|,26;31;43|26;31;43|,100|100|,100|100|
22,100|100|,26;31;43|26;31;43|,0.0|0.0|,26;31;43|26;31;43|,28;29;43|28;29;43|,28;29;43|28;29;43|,100|100|,0;0;0|0;0;0|,100|100|,28;29;43|28;29;43|,28;29;43|28;29;43|,100|100|,100|100|
23,100|100|,28;29;43|28;29;43|,0.0|0.0|,28;29;43|28;29;43|,32;26;42|32;26;42|,32;26;42|32;26;42|,100|100|,0;0;0|0;0;0|,100|100|,32;26;42|32;26;42|,32;26;42|32;26;42|,100|100|,100|100|
24,100|100|,32;26;42|32;26;42|,0.0|0.0|,32;26;42|32;26;42|,38;26;36|38;26;36|,38;26;36|38;26;36|,100|100|,0;0;0|0;0;0|,100|100|,38;26;36|38;26;36|,38;26;36|38;26;36|,100|100|,100|100|
25,100|100|,38;26;36|38;26;36|,0.0|0.0|,38;26;36|38;26;36|,37;25;38|37;25;38|,37;25;38|37;25;38|,100|100|,0;0;0|0;0;0|,100|100|,37;25;38|37;25;38|,37;25;38|37;25;38|,100|100|,100|100|
26,100|100|,37;25;38|37;25;38|,0.0|0.0|,37;25;38|37;25;38|,41;24;35|41;24;35|,41;24;35|41;24;35|,100|100|,0;0;0|0;0;0|,100|100|,41;24;35|41;24;35|,41;24;35|41;24;35|,100|100|,100|100|
27,100|100|,41;24;35|41;24;35|,0.0|0.0|,41;24;35|41;24;35|,46;26;28|46;26;28|,46;26;28|46;26;28|,100|100|,0;0;0|0;0;0|,100|100|,46;26;28|46;26;28|,46;26;28|46;26;28|,100|100|,100|100|
28,100|100|,46;26;28|46;26;28|,0.0|0.0|,46;26;28|46;26;28|,46;20;34|46;20;34|,46;20;34|46;20;34|,100|100|,0;0;0|0;0;0|,100|100|,46;20;34|46;20;34|,46;20;34|46;20;34|,100|100|,100|100|
29,100|100|,46;20;34|46;20;34|,0.0|0.0|,46;20;34|46;20;34|,45;20;35|45;20;35|,45;20;35|45;20;35|,100|100|,0;0;0|0;0;0|,100|100|,45;20;35|45;20;35|,45;20;35|45;20;35|,100|100|,100|100|
30,100|100|,45;20;35|45;20;35|,0.0|0.0|,45;20;35|45;20;35|,48;22;30|48;22;30|,48;22;30|48;22;30|,100|100|,0;0;0|0;0;0|,100|100|,48;22;30|48;22;30|,48;22;30|48;22;30|,100|100|,100|100|
31,100|100|,48;22;30|48;22;30|,0.0|0.0|,48;22;30|48;22;30|,50;26;24|50;26;24|,50;26;24|50;26;24|,100|100|,0;0;0|0;0;0|,100|100|,50;26;24|50;26;24|,50;26;24|50;26;24|,100|100|,100|100|
32,100|100|,50;26;24|50;26;24|,0.0|0.0|,50;26;24|50;26;24|,47;27;26|47;27;26|,47;27;26|47;27;26|,100|100|,0;0;0|0;0;0|,100|100|,47;27;26|47;27;26|,47;27;26|47;27;26|,100|100|,100|100|
33,100|100|,47;27;26|47;27;26|,0.0|0.0|,47;27;26|47;27;26|,46;23;31|46;23;31|,46;23;31|46;23;31|,100|100|,0;0;0|0;0;0|,100|100|,46;23;31|46;23;31|,46;23;31|46;23;31|,100|100|,100|100|
34,100|100|,46;23;31|46;23;31|,0.0|0.0|,46;23;31|46;23;31|,47;22;31|47;22;31|,47;22;31|47;22;31|,100|100|,0;0;0|0;0;0|,100|100|,47;22;31|47;22;31|,47;22;31|47;22;31|,100|100|,100|100|
35,100|100|,47;22;31|47;22;31|,0.0|0.0|,47;22;31|47;22;31|,45;24;31|45;24;31|,45;24;31|45;24;31|,100|100|,0;0;0|0;0;0|,100|100|,45;24;31|45;24;31|,45;24;31|45;24;31|,100|100|,100|100|
36,100|100|,45;24;31|45;24;31|,0.0|0.0|,45;24;31|45;24;31|,41;29;30|41;29;30|,41;29;30|41;29;30|,100|100|,0;0;0|0;0;0|,100|100|,41;29;30|41;29;30|,41;29;30|41;29;30|,100|100|,100|100|
37,100|100|,41;29;30|41;29;30|,0.0|0.0|,41;29;30|41;29;30|,41;31;28|41;31;28|,41;31;28|41;31;28|,100|100|,0;0;0|0;0;0|,100|100|,41;31;28|41;31;28|,41;31;28|41;31;28|,100|100|,100|100|
38,100|100|,41;31;28|41;31;28|,0.0|0.0|,41;31;28|41;31;28|,40;29;31|40;29;31|,40;29;31|40;29;31|,100|100|,0;0;0|0;0;0|,100|100|,40;29;31|40;29;31|,40;29;31|40;29;31|,100|100|,100|100|
39,100|100|,40;29;31|40;29;31|,0.0|0.0|,40;29;31|40;29;31|,40;30;30|40;30;30|,40;30;30|40;30;30|,100|100|,0;0;0|0;0;0|,100|100|,40;30;30|40;30;30|,40;30;30|40;30;30|,100|100|,100|100|
40,100|100|,40;30;30|40;30;30|,0.0|0.0|,40;30;30|40;30;30|,46;23;31|46;23;31|,46;23;31|46;23;31|,100|100|,0;0;0|0;0;0|,100|100|,46;23;31|46;23;31|,46;23;31|46;23;31|,100|100|,100|100|
41,100|100|,46;23;31|46;23;31|,0.0|0.0|,46;23;31|46;23;31|,48;24;28|48;24;28|,48;24;28|48;24;28|,100|100|,0;0;0|0;0;0|,100|100|,48;24;28|48;24;28|,48;24;28|48;24;28|,100|100|,100|100|
