Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,89;0;11;0|89;0;11;0|,0.0|0.0|,89;0;11;0|89;0;11;0|,88;1;7;4|88;1;7;4|,88;1;7;4|88;1;7;4|,100|100|,0;0;0;0|0;0;0;0|,100|100|,88;1;7;4|88;1;7;4|,88;1;7;4|88;1;7;4|,100|100|,100|100|
1,100|100|,88;1;7;4|88;1;7;4|,0.0|0.0|,88;1;7;4|88;1;7;4|,85;3;6;6|85;3;6;6|,85;3;6;6|85;3;6;6|,100|100|,0;0;0;0|0;0;0;0|,100|100|,85;3;6;6|85;3;6;6|,85;3;6;6|85;3;6;6|,100|100|,100|100|
2,100|100|,85;3;6;6|85;3;6;6|,0.0|0.0|,85;3;6;6|85;3;6;6|,79;8;6;7|79;8;6;7|,79;8;6;7|79;8;6;7|,100|100|,0;0;0;0|0;0;0;0|,100|100|,79;8;6;7|79;8;6;7|,79;8;6;7|79;8;6;7|,100|100|,100|100|
3,100|100|,79;8;6;7|79;8;6;7|,0.0|0.0|,79;8;6;7|79;8;6;7|,76;6;10;8|76;6;10;8|,76;6;10;8|76;6;10;8|,100|100|,0;0;0;0|0;0;0;0|,100|100|,76;6;10;8|76;6;10;8|,76;6;10;8|76;6;10;8|,100|100|,100|100|
4,100|100|,76;6;10;8|76;6;10;8|,0.0|0.0|,76;6;10;8|76;6;10;8|,72;8;11;9|72;8;11;9|,72;8;11;9|72;8;11;9|,100|100|,0;0;0;0|0;0;0;0|,100|100|,72;8;11;9|72;8;11;9|,72;8;11;9|72;8;11;9|,100|100|,100|100|
5,100|100|,72;8;11;9|72;8;11;9|,0.0|0.0|,72;8;11;9|72;8;11;9|,67;11;11;11|67;11;11;11|,67;11;11;11|67;11;11;11|,100|100|,0;0;0;0|0;0;0;0|,100|100|,67;11;11;11|67;11;11;11|,67;11;11;11|67;11;11;11|,100|100|,100|100|
6,100|100|,67;11;11;11|67;11;11;11|,0.0|0.0|,67;11;11;11|67;11;11;11|,64;9;15;12|64;9;15;12|,64;9;15;12|64;9;15;12|,100|100|,0;0;0;0|0;0;0;0|,100|100|,64;9;15;12|64;9;15;12|,64;9;15;12|64;9;15;12|,100|100|,100|100|
7,100|100|,64;9;15;12|64;9;15;12|,0.0|0.0|,64;9;15;12|64;9;15;12|,62;9;13;16|62;9;13;16|,62;9;13;16|62;9;13;16|,100|100|,0;0;0;0|0;0;0;0|,100|100|,62;9;13;16|62;9;13;16|,62;9;13;16|62;9;13;16|,100|100|,100|100|
8,100|100|,62;9;13;16|62;9;13;16|,0.0|0.0|,62;9;13;16|62;9;13;16|,59;6;17;18|59;6;17;18|,59;6;17;18|59;6;17;18|,100|100|,0;0;0;0|0;0;0;0|,100|100|,59;6;17;18|59;6;17;18|,59;6;17;18|59;6;17;18|,100|100|,100|100|
9,100|100|,59;6;17;18|59;6;17;18|,0.0|0.0|,59;6;17;18|59;6;17;18|,51;11;18;20|51;11;18;20|,51;11;18;20|51;11;18;20|,100|100|,0;0;0;0|0;0;0;0|,100|100|,51;11;18;20|51;11;18;20|,51;11;18;20|51;11;18;20|,100|100|,100|100|
10,100|100|,51;11;18;20|51;11;18;20|,0.0|0.0|,51;11;18;20|51;11;18;20|,46;9;23;22|46;9;23;22|,46;9;23;22|46;9;23;22|,100|100|,0;0;0;0|0;0;0;0|,100|100|,46;9;23;22|46;9;23;22|,46;9;23;22|46;9;23;22|,100|100|,100|100|
11,100|100|,46;9;23;22|46;9;23;22|,0.0|0.0|,46;9;23;22|46;9;23;22|,41;10;19;30|41;10;19;30|,41;10;19;30|41;10;19;30|,100|100|,0;0;0;0|0;0;0;0|,100|100|,41;10;19;30|41;10;19;30|,41;10;19;30|41;10;19;30|,100|100|,100|100|
12,100|100|,41;10;19;30|41;10;19;30|,0.0|0.0|,41;10;19;30|41;10;19;30|,38;10;20;32|38;10;20;32|,38;10;20;32|38;10;20;32|,100|100|,0;0;0;0|0;0;0;0|,100|100|,38;10;20;32|38;10;20;32|,38;10;20;32|38;10;20;32|,100|100|,100|100|
13,100|100|,38;10;20;32|38;10;20;32|,0.0|0.0|,38;10;20;32|38;10;20;32|,37;6;22;35|37;6;22;35|,37;6;22;35|37;6;22;35|,100|100|,0;0;0;0|0;0;0;0|,100|100|,37;6;22;35|37;6;22;35|,37;6;22;35|37;6;22;35|,100|100|,100|100|
14,100|100|,37;6;22;35|37;6;22;35|,0.0|0.0|,37;6;22;35|37;6;22;35|,36;5;20;39|36;5;20;39|,36;5;20;39|36;5;20;39|,100|100|,0;0;0;0|0;0;0;0|,100|100|,36;5;20;39|36;5;20;39|,36;5;20;39|36;5;20;39|,100|100|,100|100|
15,100|100|,36;5;20;39|36;5;20;39|,0.0|0.0|,36;5;20;39|36;5;20;39|,33;5;17;45|33;5;17;45|,33;5;17;45|33;5;17;45|,100|100|,0;0;0;0|0;0;0;0|,100|100|,33;5;17;45|33;5;17;45|,33;5;17;45|33;5;17;45|,100|100|,100|100|
16,100|100|,33;5;17;45|33;5;17;45|,0.0|0.0|,33;5;17;45|33;5;17;45|,31;5;12;52|31;5;12;52|,31;5;12;52|31;5;12;52|,100|100|,0;0;0;0|0;0;0;0|,100|100|,31;5;12;52|31;5;12;52|,31;5;12;52|31;5;12;52|,100|100|,100|100|
17,100|100|,31;5;12;52|31;5;12;52|,0.0|0.0|,31;5;12;52|31;5;12;52|,29;5;10;56|29;5;10;56|,29;5;10;56|29;5;10;56|,100|100|,0;0;0;0|0;0;0;0|,100|100|,29;5;10;56|29;5;10;56|,29;5;10;56|29;5;10;56|,100|100|,100|100|
18,100|100|,29;5;10;56|29;5;10;56|,0.0|0.0|,29;5;10;56|29;5;10;56|,29;3;10;58|29;3;10;58|,29;3;10;58|29;3;10;58|,100|100|,0;0;0;0|0;0;0;0|,100|100|,29;3;10;58|29;3;10;58|,29;3;10;58|29;3;10;58|,100|100|,100|100|
19,100|100|,29;3;10;58|29;3;10;58|,0.0|0.0|,29;3;10;58|29;3;10;58|,29;2;11;58|29;2;11;58|,29;2;11;58|29;2;11;58|,100|100|,0;0;0;0|0;0;0;0|,100|100|,29;2;11;58|29;2;11;58|,29;2;11;58|29;2;11;58|,100|100|,100|100|
20,100|100|,29;2;11;58|29;2;11;58|,0.0|0.0|,29;2;11;58|29;2;11;58|,28;2;10;60|28;2;10;60|,28;2;10;60|28;2;10;60|,100|100|,0;0;0;0|0;0;0;0|,100|100|,28;2;10;60|28;2;10;60|,28;2;10;60|28;2;10;60|,100|100|,100|100|
21,100|100|,28;2;10;60|28;2;10;60|,0.0|0.0|,28;2;10;60|28;2;10;60|,25;3;10;62|25;3;10;62|,25;3;10;62|25;3;10;62|,100|100|,0;0;0;0|0;0;0;0|,100|100|,25;3;10;62|25;3;10;62|,25;3;10;62|25;3;10;62|,100|100|,100|100|
22,100|100|,25;3;10;62|25;3;10;62|,0.0|0.0|,25;3;10;62|25;3;10;62|,24;2;9;65|24;2;9;65|,24;2;9;65|24;2;9;65|,100|100|,0;0;0;0|0;0;0;0|,100|100|,24;2;9;65|24;2;9;65|,24;2;9;65|24;2;9;65|,100|100|,100|100|
