Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,90;10;0|90;10;0|,10.0|10.0|,90;10;0|90;10;0|,88;12;0|88;12;0|,88;12;0|88;12;0|,100|100|,0;0;0|0;0;0|,100|100|,88;12;0|88;12;0|,88;12;0|88;12;0|,100|100|,100|100|
1,100|100|,88;12;0|88;12;0|,9.7|9.7|,88;12;0|88;12;0|,84;16;0|84;16;0|,84;16;0|84;16;0|,100|100|,0;0;0|0;0;0|,100|100|,84;16;0|84;16;0|,84;16;0|84;16;0|,100|100|,100|100|
2,100|100|,84;16;0|84;16;0|,9.84|9.84|,84;16;0|84;16;0|,80;19;1|80;19;1|,80;19;1|80;19;1|,100|100|,0;0;0|0;0;0|,100|100|,80;19;1|80;19;1|,80;19;1|80;19;1|,100|100|,100|100|
3,100|100|,80;19;1|80;19;1|,10.27|10.27|,80;19;1|80;19;1|,73;26;1|73;26;1|,73;26;1|73;26;1|,100|100|,0;0;0|0;0;0|,100|100|,73;26;1|73;26;1|,73;26;1|73;26;1|,100|100|,100|100|
4,100|100|,73;26;1|73;26;1|,11.33|11.33|,73;26;1|73;26;1|,68;30;2|68;30;2|,68;30;2|68;30;2|,100|100|,0;0;0|0;0;0|,100|100|,68;30;2|68;30;2|,68;30;2|68;30;2|,100|100|,100|100|
5,100|100|,68;30;2|68;30;2|,12.63|12.63|,68;30;2|68;30;2|,64;30;6|64;30;6|,64;30;6|64;30;6|,100|100|,0;0;0|0;0;0|,100|100|,64;30;6|64;30;6|,64;30;6|64;30;6|,100|100|,100|100|
6,100|100|,64;30;6|64;30;6|,13.73|13.73|,64;30;6|64;30;6|,60;33;7|60;33;7|,60;33;7|60;33;7|,100|100|,0;0;0|0;0;0|,100|100|,60;33;7|60;33;7|,60;33;7|60;33;7|,100|100|,100|100|
7,100|100|,60;33;7|60;33;7|,14.97|14.97|,60;33;7|60;33;7|,48;44;8|48;44;8|,48;44;8|48;44;8|,100|100|,0;0;0|0;0;0|,100|100|,48;44;8|48;44;8|,48;44;8|48;44;8|,100|100|,100|100|
8,100|100|,48;44;8|48;44;8|,17.13|17.13|,48;44;8|48;44;8|,42;46;12|42;46;12|,42;46;12|42;46;12|,100|100|,0;0;0|0;0;0|,100|100|,42;46;12|42;46;12|,42;46;12|42;46;12|,100|100|,100|100|
9,100|100|,42;46;12|42;46;12|,19.16|19.16|,42;46;12|42;46;12|,33;55;12|33;55;12|,33;55;12|33;55;12|,100|100|,0;0;0|0;0;0|,100|100|,33;55;12|33;55;12|,33;55;12|33;55;12|,100|100|,100|100|
