Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,90;10;0|90;10;0|,10.0|10.0|,90;10;0|90;10;0|,87;12;1|87;12;1|,87;12;1|87;12;1|,100|100|,0;0;0|0;0;0|,100|100|,87;12;1|87;12;1|,87;12;1|87;12;1|,100|100|,100|100|
1,100|100|,87;12;1|87;12;1|,9.7|9.7|,87;12;1|87;12;1|,83;16;1|83;16;1|,83;16;1|83;16;1|,100|100|,0;0;0|0;0;0|,100|100|,83;16;1|83;16;1|,83;16;1|83;16;1|,100|100|,100|100|
2,100|100|,83;16;1|83;16;1|,9.84|9.84|,83;16;1|83;16;1|,74;23;3|74;23;3|,74;23;3|74;23;3|,100|100|,0;0;0|0;0;0|,100|100|,74;23;3|74;23;3|,74;23;3|74;23;3|,100|100|,100|100|
3,100|100|,74;23;3|74;23;3|,10.67|10.67|,74;23;3|74;23;3|,62;34;4|62;34;4|,62;34;4|62;34;4|,100|100|,0;0;0|0;0;0|,100|100|,62;34;4|62;34;4|,62;34;4|62;34;4|,100|100|,100|100|
4,100|100|,62;34;4|62;34;4|,12.47|12.47|,62;34;4|62;34;4|,52;43;5|52;43;5|,52;43;5|52;43;5|,100|100|,0;0;0|0;0;0|,100|100|,52;43;5|52;43;5|,52;43;5|52;43;5|,100|100|,100|100|
5,100|100|,52;43;5|52;43;5|,14.9|14.9|,52;43;5|52;43;5|,42;51;7|42;51;7|,42;51;7|42;51;7|,100|100|,0;0;0|0;0;0|,100|100|,42;51;7|42;51;7|,42;51;7|42;51;7|,100|100|,100|100|
6,100|100|,42;51;7|42;51;7|,17.76|17.76|,42;51;7|42;51;7|,36;56;8|36;56;8|,36;56;8|36;56;8|,100|100|,0;0;0|0;0;0|,100|100|,36;56;8|36;56;8|,36;56;8|36;56;8|,100|100|,100|100|
7,100|100|,36;56;8|36;56;8|,20.7|20.7|,36;56;8|36;56;8|,31;55;14|31;55;14|,31;55;14|31;55;14|,100|100|,0;0;0|0;0;0|,100|100|,31;55;14|31;55;14|,31;55;14|31;55;14|,100|100|,100|100|
8,100|100|,31;55;14|31;55;14|,23.09|23.09|,31;55;14|31;55;14|,28;54;18|28;54;18|,28;54;18|28;54;18|,100|100|,0;0;0|0;0;0|,100|100|,28;54;18|28;54;18|,28;54;18|28;54;18|,100|100|,100|100|
9,100|100|,28;54;18|28;54;18|,25.03|25.03|,28;54;18|28;54;18|,21;61;18|21;61;18|,21;61;18|21;61;18|,100|100|,0;0;0|0;0;0|,100|100|,21;61;18|21;61;18|,21;61;18|21;61;18|,100|100|,100|100|
10,100|100|,21;61;18|21;61;18|,27.38|27.38|,21;61;18|21;61;18|,14;64;22|14;64;22|,14;64;22|14;64;22|,100|100|,0;0;0|0;0;0|,100|100|,14;64;22|14;64;22|,14;64;22|14;64;22|,100|100|,100|100|
11,100|100|,14;64;22|14;64;22|,29.67|29.67|,14;64;22|14;64;22|,11;66;23|11;66;23|,11;66;23|11;66;23|,100|100|,0;0;0|0;0;0|,100|100|,11;66;23|11;66;23|,11;66;23|11;66;23|,100|100|,100|100|
12,100|100|,11;66;23|11;66;23|,31.82|31.82|,11;66;23|11;66;23|,7;64;29|7;64;29|,7;64;29|7;64;29|,100|100|,0;0;0|0;0;0|,100|100|,7;64;29|7;64;29|,7;64;29|7;64;29|,100|100|,100|100|
13,100|100|,7;64;29|7;64;29|,33.45|33.45|,7;64;29|7;64;29|,5;62;33|5;62;33|,5;62;33|5;62;33|,100|100|,0;0;0|0;0;0|,100|100|,5;62;33|5;62;33|,5;62;33|5;62;33|,100|100|,100|100|
