Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,88;0;12;0|88;0;12;0|,0.0|0.0|,88;0;12;0|88;0;12;0|,82;6;11;1|82;6;11;1|,82;6;11;1|82;6;11;1|,100|100|,0;0;0;0|0;0;0;0|,100|100|,82;6;11;1|82;6;11;1|,82;6;11;1|82;6;11;1|,100|100|,100|100|
1,100|100|,82;6;11;1|82;6;11;1|,0.0|0.0|,82;6;11;1|82;6;11;1|,77;9;11;3|77;9;11;3|,77;9;11;3|77;9;11;3|,100|100|,0;0;0;0|0;0;0;0|,100|100|,77;9;11;3|77;9;11;3|,77;9;11;3|77;9;11;3|,100|100|,100|100|
2,100|100|,77;9;11;3|77;9;11;3|,0.0|0.0|,77;9;11;3|77;9;11;3|,72;11;12;5|72;11;12;5|,72;11;12;5|72;11;12;5|,100|100|,0;0;0;0|0;0;0;0|,100|100|,72;11;12;5|72;11;12;5|,72;11;12;5|72;11;12;5|,100|100|,100|100|
3,100|100|,72;11;12;5|72;11;12;5|,0.0|0.0|,72;11;12;5|72;11;12;5|,67;8;19;6|67;8;19;6|,67;8;19;6|67;8;19;6|,100|100|,0;0;0;0|0;0;0;0|,100|100|,67;8;19;6|67;8;19;6|,67;8;19;6|67;8;19;6|,100|100|,100|100|
4,100|100|,67;8;19;6|67;8;19;6|,0.0|0.0|,67;8;19;6|67;8;19;6|,64;9;16;11|64;9;16;11|,64;9;16;11|64;9;16;11|,100|100|,0;0;0;0|0;0;0;0|,100|100|,64;9;16;11|64;9;16;11|,64;9;16;11|64;9;16;11|,100|100|,100|100|
5,100|100|,64;9;16;11|64;9;16;11|,0.0|0.0|,64;9;16;11|64;9;16;11|,62;7;16;15|62;7;16;15|,62;7;16;15|62;7;16;15|,100|100|,0;0;0;0|0;0;0;0|,100|100|,62;7;16;15|62;7;16;15|,62;7;16;15|62;7;16;15|,100|100|,100|100|
6,100|100|,62;7;16;15|62;7;16;15|,0.0|0.0|,62;7;16;15|62;7;16;15|,57;7;21;15|57;7;21;15|,57;7;21;15|57;7;21;15|,100|100|,0;0;0;0|0;0;0;0|,100|100|,57;7;21;15|57;7;21;15|,57;7;21;15|57;7;21;15|,100|100|,100|100|
7,100|100|,57;7;21;15|57;7;21;15|,0.0|0.0|,57;7;21;15|57;7;21;15|,53;6;22;19|53;6;22;19|,53;6;22;19|53;6;22;19|,100|100|,0;0;0;0|0;0;0;0|,100|100|,53;6;22;19|53;6;22;19|,53;6;22;19|53;6;22;19|,100|100|,100|100|
8,100|100|,53;6;22;19|53;6;22;19|,0.0|0.0|,53;6;22;19|53;6;22;19|,44;12;21;23|44;12;21;23|,44;12;21;23|44;12;21;23|,100|100|,0;0;0;0|0;0;0;0|,100|100|,44;12;21;23|44;12;21;23|,44;12;21;23|44;12;21;23|,100|100|,100|100|
9,100|100|,44;12;21;23|44;12;21;23|,0.0|0.0|,44;12;21;23|44;12;21;23|,39;12;22;27|39;12;22;27|,39;12;22;27|39;12;22;27|,100|100|,0;0;0;0|0;0;0;0|,100|100|,39;12;22;27|39;12;22;27|,39;12;22;27|39;12;22;27|,100|100|,100|100|
