Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,90;10;0|90;10;0|,10.0|10.0|,90;10;0|90;10;0|,84;16;0|84;16;0|,84;16;0|84;16;0|,100|100|,0;0;0|0;0;0|,100|100|,84;16;0|84;16;0|,84;16;0|84;16;0|,100|100|,100|100|
1,100|100|,84;16;0|84;16;0|,10.1|10.1|,84;16;0|84;16;0|,77;23;0|77;23;0|,77;23;0|77;23;0|,100|100|,0;0;0|0;0;0|,100|100|,77;23;0|77;23;0|,77;23;0|77;23;0|,100|100|,100|100|
2,100|100|,77;23;0|77;23;0|,10.88|10.88|,77;23;0|77;23;0|,66;34;0|66;34;0|,66;34;0|66;34;0|,100|100|,0;0;0|0;0;0|,100|100|,66;34;0|66;34;0|,66;34;0|66;34;0|,100|100|,100|100|
3,100|100|,66;34;0|66;34;0|,12.65|12.65|,66;34;0|66;34;0|,62;37;1|62;37;1|,62;37;1|62;37;1|,100|100|,0;0;0|0;0;0|,100|100|,62;37;1|62;37;1|,62;37;1|62;37;1|,100|100|,100|100|
4,100|100|,62;37;1|62;37;1|,14.45|14.45|,62;37;1|62;37;1|,57;39;4|57;39;4|,57;39;4|57;39;4|,100|100|,0;0;0|0;0;0|,100|100|,57;39;4|57;39;4|,57;39;4|57;39;4|,100|100|,100|100|
5,100|100|,57;39;4|57;39;4|,16.19|16.19|,57;39;4|57;39;4|,51;44;5|51;44;5|,51;44;5|51;44;5|,100|100|,0;0;0|0;0;0|,100|100|,51;44;5|51;44;5|,51;44;5|51;44;5|,100|100|,100|100|
6,100|100|,51;44;5|51;44;5|,18.16|18.16|,51;44;5|51;44;5|,41;51;8|41;51;8|,41;51;8|41;51;8|,100|100|,0;0;0|0;0;0|,100|100|,41;51;8|41;51;8|,41;51;8|41;51;8|,100|100|,100|100|
7,100|100|,41;51;8|41;51;8|,20.53|20.53|,41;51;8|41;51;8|,33;59;8|33;59;8|,33;59;8|33;59;8|,100|100|,0;0;0|0;0;0|,100|100|,33;59;8|33;59;8|,33;59;8|33;59;8|,100|100|,100|100|
8,100|100|,33;59;8|33;59;8|,23.35|23.35|,33;59;8|33;59;8|,25;64;11|25;64;11|,25;64;11|25;64;11|,100|100|,0;0;0|0;0;0|,100|100|,25;64;11|25;64;11|,25;64;11|25;64;11|,100|100|,100|100|
9,100|100|,25;64;11|25;64;11|,26.25|26.25|,25;64;11|25;64;11|,21;66;13|21;66;13|,21;66;13|21;66;13|,100|100|,0;0;0|0;0;0|,100|100|,21;66;13|21;66;13|,21;66;13|21;66;13|,100|100|,100|100|
10,100|100|,21;66;13|21;66;13|,28.91|28.91|,21;66;13|21;66;13|,16;71;13|16;71;13|,16;71;13|16;71;13|,100|100|,0;0;0|0;0;0|,100|100|,16;71;13|16;71;13|,16;71;13|16;71;13|,100|100|,100|100|
11,100|100|,16;71;13|16;71;13|,31.68|31.68|,16;71;13|16;71;13|,14;69;17|14;69;17|,14;69;17|14;69;17|,100|100|,0;0;0|0;0;0|,100|100|,14;69;17|14;69;17|,14;69;17|14;69;17|,100|100|,100|100|
12,100|100|,14;69;17|14;69;17|,33.83|33.83|,14;69;17|14;69;17|,12;69;19|12;69;19|,12;69;19|12;69;19|,100|100|,0;0;0|0;0;0|,100|100|,12;69;19|12;69;19|,12;69;19|12;69;19|,100|100|,100|100|
13,100|100|,12;69;19|12;69;19|,35.65|35.65|,12;69;19|12;69;19|,8;72;20|8;72;20|,8;72;20|8;72;20|,100|100|,0;0;0|0;0;0|,100|100|,8;72;20|8;72;20|,8;72;20|8;72;20|,100|100|,100|100|
14,100|100|,8;72;20|8;72;20|,37.5|37.5|,8;72;20|8;72;20|,6;70;24|6;70;24|,6;70;24|6;70;24|,100|100|,0;0;0|0;0;0|,100|100|,6;70;24|6;70;24|,6;70;24|6;70;24|,100|100|,100|100|
15,100|100|,6;70;24|6;70;24|,38.88|38.88|,6;70;24|6;70;24|,5;68;27|5;68;27|,5;68;27|5;68;27|,100|100|,0;0;0|0;0;0|,100|100|,5;68;27|5;68;27|,5;68;27|5;68;27|,100|100|,100|100|
16,100|100|,5;68;27|5;68;27|,39.85|39.85|,5;68;27|5;68;27|,4;62;34|4;62;34|,4;62;34|4;62;34|,100|100|,0;0;0|0;0;0|,100|100|,4;62;34|4;62;34|,4;62;34|4;62;34|,100|100|,100|100|
17,100|100|,4;62;34|4;62;34|,40.07|40.07|,4;62;34|4;62;34|,0;60;40|0;60;40|,0;60;40|0;60;40|,100|100|,0;0;0|0;0;0|,100|100|,0;60;40|0;60;40|,0;60;40|0;60;40|,100|100|,100|100|
