Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,88;0;12;0|88;0;12;0|,0.0|0.0|,88;0;12;0|88;0;12;0|,83;5;10;2|83;5;10;2|,83;5;10;2|83;5;10;2|,100|100|,0;0;0;0|0;0;0;0|,100|100|,83;5;10;2|83;5;10;2|,83;5;10;2|83;5;10;2|,100|100|,100|100|
1,100|100|,83;5;10;2|83;5;10;2|,0.0|0.0|,83;5;10;2|83;5;10;2|,83;3;10;4|83;3;10;4|,83;3;10;4|83;3;10;4|,100|100|,0;0;0;0|0;0;0;0|,100|100|,83;3;10;4|83;3;10;4|,83;3;10;4|83;3;10;4|,100|100|,100|100|
2,100|100|,83;3;10;4|83;3;10;4|,0.0|0.0|,83;3;10;4|83;3;10;4|,81;4;10;5|81;4;10;5|,81;4;10;5|81;4;10;5|,100|100|,0;0;0;0|0;0;0;0|,100|100|,81;4;10;5|81;4;10;5|,81;4;10;5|81;4;10;5|,100|100|,100|100|
3,100|100|,81;4;10;5|81;4;10;5|,0.0|0.0|,81;4;10;5|81;4;10;5|,76;9;8;7|76;9;8;7|,76;9;8;7|76;9;8;7|,100|100|,0;0;0;0|0;0;0;0|,100|100|,76;9;8;7|76;9;8;7|,76;9;8;7|76;9;8;7|,100|100|,100|100|
4,100|100|,76;9;8;7|76;9;8;7|,0.0|0.0|,76;9;8;7|76;9;8;7|,69;12;8;11|69;12;8;11|,69;12;8;11|69;12;8;11|,100|100|,0;0;0;0|0;0;0;0|,100|100|,69;12;8;11|69;12;8;11|,69;12;8;11|69;12;8;11|,100|100|,100|100|
5,100|100|,69;12;8;11|69;12;8;11|,0.0|0.0|,69;12;8;11|69;12;8;11|,68;8;12;12|68;8;12;12|,68;8;12;12|68;8;12;12|,100|100|,0;0;0;0|0;0;0;0|,100|100|,68;8;12;12|68;8;12;12|,68;8;12;12|68;8;12;12|,100|100|,100|100|
6,100|100|,68;8;12;12|68;8;12;12|,0.0|0.0|,68;8;12;12|68;8;12;12|,63;8;14;15|63;8;14;15|,63;8;14;15|63;8;14;15|,100|100|,0;0;0;0|0;0;0;0|,100|100|,63;8;14;15|63;8;14;15|,63;8;14;15|63;8;14;15|,100|100|,100|100|
7,100|100|,63;8;14;15|63;8;14;15|,0.0|0.0|,63;8;14;15|63;8;14;15|,57;12;15;16|57;12;15;16|,57;12;15;16|57;12;15;16|,100|100|,0;0;0;0|0;0;0;0|,100|100|,57;12;15;16|57;12;15;16|,57;12;15;16|57;12;15;16|,100|100|,100|100|
8,100|100|,57;12;15;16|57;12;15;16|,0.0|0.0|,57;12;15;16|57;12;15;16|,50;12;17;21|50;12;17;21|,50;12;17;21|50;12;17;21|,100|100|,0;0;0;0|0;0;0;0|,100|100|,50;12;17;21|50;12;17;21|,50;12;17;21|50;12;17;21|,100|100|,100|100|
9,100|100|,50;12;17;21|50;12;17;21|,0.0|0.0|,50;12;17;21|50;12;17;21|,47;11;17;25|47;11;17;25|,47;11;17;25|47;11;17;25|,100|100|,0;0;0;0|0;0;0;0|,100|100|,47;11;17;25|47;11;17;25|,47;11;17;25|47;11;17;25|,100|100|,100|100|
