Year,N_Initial,States_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,92;8;0|92;8;0|,92;8;0|92;8;0|,88;10;2|88;10;2|,88;10;2|88;10;2|,100|100|,0;0;0|0;0;0|,100|100|,88;10;2|88;10;2|,88;10;2|88;10;2|,100|100|,100|100|
1,100|100|,88;10;2|88;10;2|,88;10;2|88;10;2|,85;13;2|85;13;2|,85;13;2|85;13;2|,100|100|,0;0;0|0;0;0|,100|100|,85;13;2|85;13;2|,85;13;2|85;13;2|,100|100|,100|100|
2,100|100|,85;13;2|85;13;2|,85;13;2|85;13;2|,75;18;7|75;18;7|,75;18;7|75;18;7|,100|100|,0;0;0|0;0;0|,100|100|,75;18;7|75;18;7|,75;18;7|75;18;7|,100|100|,100|100|
3,100|100|,75;18;7|75;18;7|,75;18;7|75;18;7|,66;24;10|66;24;10|,66;24;10|66;24;10|,100|100|,0;0;0|0;0;0|,100|100|,66;24;10|66;24;10|,66;24;10|66;24;10|,100|100|,100|100|
4,100|100|,66;24;10|66;24;10|,66;24;10|66;24;10|,61;28;11|61;28;11|,61;28;11|61;28;11|,100|100|,0;0;0|0;0;0|,100|100|,61;28;11|61;28;11|,61;28;11|61;28;11|,100|100|,100|100|
5,100|100|,61;28;11|61;28;11|,61;28;11|61;28;11|,54;34;12|54;34;12|,54;34;12|54;34;12|,100|100|,0;0;0|0;0;0|,100|100|,54;34;12|54;34;12|,54;34;12|54;34;12|,100|100|,100|100|
6,100|100|,54;34;12|54;34;12|,54;34;12|54;34;12|,46;34;20|46;34;20|,46;34;20|46;34;20|,100|100|,0;0;0|0;0;0|,100|100|,46;34;20|46;34;20|,46;34;20|46;34;20|,100|100|,100|100|
7,100|100|,46;34;20|46;34;20|,46;34;20|46;34;20|,44;34;22|44;34;22|,44;34;22|44;34;22|,100|100|,0;0;0|0;0;0|,100|100|,44;34;22|44;34;22|,44;34;22|44;34;22|,100|100|,100|100|
8,100|100|,44;34;22|44;34;22|,44;34;22|44;34;22|,40;36;24|40;36;24|,40;36;24|40;36;24|,100|100|,0;0;0|0;0;0|,100|100|,40;36;24|40;36;24|,40;36;24|40;36;24|,100|100|,100|100|
9,100|100|,40;36;24|40;36;24|,40;36;24|40;36;24|,34;40;26|34;40;26|,34;40;26|34;40;26|,100|100|,0;0;0|0;0;0|,100|100|,34;40;26|34;40;26|,34;40;26|34;40;26|,100|100|,100|100|
10,100|100|,34;40;26|34;40;26|,34;40;26|34;40;26|,37;38;25|37;38;25|,37;38;25|37;38;25|,100|100|,0;0;0|0;0;0|,100|100|,37;38;25|37;38;25|,37;38;25|37;38;25|,100|100|,100|100|
11,100|100|,37;38;25|37;38;25|,37;38;25|37;38;25|,39;40;21|39;40;21|,39;40;21|39;40;21|,100|100|,0;0;0|0;0;0|,100|100|,39;40;21|39;40;21|,39;40;21|39;40;21|,100|100|,100|100|
12,100|100|,39;40;21|39;40;21|,39;40;21|39;40;21|,42;36;22|42;36;22|,42;36;22|42;36;22|,100|100|,0;0;0|0;0;0|,100|100|,42;36;22|42;36;22|,42;36;22|42;36;22|,100|100|,100|100|
13,100|100|,42;36;22|42;36;22|,42;36;22|42;36;22|,37;37;26|37;37;26|,37;37;26|37;37;26|,100|100|,0;0;0|0;0;0|,100|100|,37;37;26|37;37;26|,37;37;26|37;37;26|,100|100|,100|100|
14,100|100|,37;37;26|37;37;26|,37;37;26|37;37;26|,33;39;28|33;39;28|,33;39;28|33;39;28|,100|100|,0;0;0|0;0;0|,100|100|,33;39;28|33;39;28|,33;39;28|33;39;28|,100|100|,100|100|
15,100|100|,33;39;28|33;39;28|,33;39;28|33;39;28|,35;37;28|35;37;28|,35;37;28|35;37;28|,100|100|,0;0;0|0;0;0|,100|100|,35;37;28|35;37;28|,35;37;28|35;37;28|,100|100|,100|100|
16,100|100|,35;37;28|35;37;28|,35;37;28|35;37;28|,35;36;29|35;36;29|,35;36;29|35;36;29|,100|100|,0;0;0|0;0;0|,100|100|,35;36;29|35;36;29|,35;36;29|35;36;29|,100|100|,100|100|
