Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,92;8;0|92;8;0|,0.0|0.0|,92;8;0|92;8;0|,85;15;0|85;15;0|,85;15;0|85;15;0|,100|100|,0;0;0|0;0;0|,100|100|,85;15;0|85;15;0|,85;15;0|85;15;0|,100|100|,100|100|
1,100|100|,85;15;0|85;15;0|,0.0|0.0|,85;15;0|85;15;0|,80;18;2|80;18;2|,80;18;2|80;18;2|,100|100|,0;0;0|0;0;0|,100|100|,80;18;2|80;18;2|,80;18;2|80;18;2|,100|100|,100|100|
2,100|100|,80;18;2|80;18;2|,0.0|0.0|,80;18;2|80;18;2|,74;21;5|74;21;5|,74;21;5|74;21;5|,100|100|,0;0;0|0;0;0|,100|100|,74;21;5|74;21;5|,74;21;5|74;21;5|,100|100|,100|100|
3,100|100|,74;21;5|74;21;5|,0.0|0.0|,74;21;5|74;21;5|,69;22;9|69;22;9|,69;22;9|69;22;9|,100|100|,0;0;0|0;0;0|,100|100|,69;22;9|69;22;9|,69;22;9|69;22;9|,100|100|,100|100|
4,100|100|,69;22;9|69;22;9|,0.0|0.0|,69;22;9|69;22;9|,64;23;13|64;23;13|,64;23;13|64;23;13|,100|100|,0;0;0|0;0;0|,100|100|,64;23;13|64;23;13|,64;23;13|64;23;13|,100|100|,100|100|
5,100|100|,64;23;13|64;23;13|,0.0|0.0|,64;23;13|64;23;13|,61;24;15|61;24;15|,61;24;15|61;24;15|,100|100|,0;0;0|0;0;0|,100|100|,61;24;15|61;24;15|,61;24;15|61;24;15|,100|100|,100|100|
6,100|100|,61;24;15|61;24;15|,0.0|0.0|,61;24;15|61;24;15|,56;22;22|56;22;22|,56;22;22|56;22;22|,100|100|,0;0;0|0;0;0|,100|100|,56;22;22|56;22;22|,56;22;22|56;22;22|,100|100|,100|100|
7,100|100|,56;22;22|56;22;22|,0.0|0.0|,56;22;22|56;22;22|,48;25;27|48;25;27|,48;25;27|48;25;27|,100|100|,0;0;0|0;0;0|,100|100|,48;25;27|48;25;27|,48;25;27|48;25;27|,100|100|,100|100|
8,100|100|,48;25;27|48;25;27|,0.0|0.0|,48;25;27|48;25;27|,44;28;28|44;28;28|,44;28;28|44;28;28|,100|100|,0;0;0|0;0;0|,100|100|,44;28;28|44;28;28|,44;28;28|44;28;28|,100|100|,100|100|
9,100|100|,44;28;28|44;28;28|,0.0|0.0|,44;28;28|44;28;28|,36;28;36|36;28;36|,36;28;36|36;28;36|,100|100|,0;0;0|0;0;0|,100|100|,36;28;36|36;28;36|,36;28;36|36;28;36|,100|100|,100|100|
10,100|100|,36;28;36|36;28;36|,0.0|0.0|,36;28;36|36;28;36|,32;30;38|32;30;38|,32;30;38|32;30;38|,100|100|,0;0;0|0;0;0|,100|100|,32;30;38|32;30;38|,32;30;38|32;30;38|,100|100|,100|100|
11,100|100|,32;30;38|32;30;38|,0.0|0.0|,32;30;38|32;30;38|,26;27;47|26;27;47|,26;27;47|26;27;47|,100|100|,0;0;0|0;0;0|,100|100|,26;27;47|26;27;47|,26;27;47|26;27;47|,100|100|,100|100|
