Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,92;8;0|92;8;0|,0.0|0.0|,92;8;0|92;8;0|,92;8;0|92;8;0|,92;8;0|92;8;0|,100|100|,0;0;0|0;0;0|,100|100|,92;8;0|92;8;0|,92;8;0|92;8;0|,100|100|,100|100|
1,100|100|,92;8;0|92;8;0|,0.0|0.0|,92;8;0|92;8;0|,91;9;0|91;9;0|,91;9;0|91;9;0|,100|100|,0;0;0|0;0;0|,100|100|,91;9;0|91;9;0|,91;9;0|91;9;0|,100|100|,100|100|
2,100|100|,91;9;0|91;9;0|,0.0|0.0|,91;9;0|91;9;0|,85;14;1|85;14;1|,85;14;1|85;14;1|,100|100|,0;0;0|0;0;0|,100|100|,85;14;1|85;14;1|,85;14;1|85;14;1|,100|100|,100|100|
3,100|100|,85;14;1|85;14;1|,0.0|0.0|,85;14;1|85;14;1|,76;19;5|76;19;5|,76;19;5|76;19;5|,100|100|,0;0;0|0;0;0|,100|100|,76;19;5|76;19;5|,76;19;5|76;19;5|,100|100|,100|100|
4,100|100|,76;19;5|76;19;5|,0.0|0.0|,76;19;5|76;19;5|,71;19;10|71;19;10|,71;19;10|71;19;10|,100|100|,0;0;0|0;0;0|,100|100|,71;19;10|71;19;10|,71;19;10|71;19;10|,100|100|,100|100|
5,100|100|,71;19;10|71;19;10|,0.0|0.0|,71;19;10|71;19;10|,67;22;11|67;22;11|,67;22;11|67;22;11|,100|100|,0;0;0|0;0;0|,100|100|,67;22;11|67;22;11|,67;22;11|67;22;11|,100|100|,100|100|
6,100|100|,67;22;11|67;22;11|,0.0|0.0|,67;22;11|67;22;11|,63;25;12|63;25;12|,63;25;12|63;25;12|,100|100|,0;0;0|0;0;0|,100|100|,63;25;12|63;25;12|,63;25;12|63;25;12|,100|100|,100|100|
7,100|100|,63;25;12|63;25;12|,0.0|0.0|,63;25;12|63;25;12|,57;27;16|57;27;16|,57;27;16|57;27;16|,100|100|,0;0;0|0;0;0|,100|100|,57;27;16|57;27;16|,57;27;16|57;27;16|,100|100|,100|100|
8,100|100|,57;27;16|57;27;16|,0.0|0.0|,57;27;16|57;27;16|,45;33;22|45;33;22|,45;33;22|45;33;22|,100|100|,0;0;0|0;0;0|,100|100|,45;33;22|45;33;22|,45;33;22|45;33;22|,100|100|,100|100|
9,100|100|,45;33;22|45;33;22|,0.0|0.0|,45;33;22|45;33;22|,36;35;29|36;35;29|,36;35;29|36;35;29|,100|100|,0;0;0|0;0;0|,100|100|,36;35;29|36;35;29|,36;35;29|36;35;29|,100|100|,100|100|
10,100|100|,36;35;29|36;35;29|,0.0|0.0|,36;35;29|36;35;29|,29;33;38|29;33;38|,29;33;38|29;33;38|,100|100|,0;0;0|0;0;0|,100|100|,29;33;38|29;33;38|,29;33;38|29;33;38|,100|100|,100|100|
11,100|100|,29;33;38|29;33;38|,0.0|0.0|,29;33;38|29;33;38|,23;33;44|23;33;44|,23;33;44|23;33;44|,100|100|,0;0;0|0;0;0|,100|100|,23;33;44|23;33;44|,23;33;44|23;33;44|,100|100|,100|100|
12,100|100|,23;33;44|23;33;44|,0.0|0.0|,23;33;44|23;33;44|,20;29;51|20;29;51|,20;29;51|20;29;51|,100|100|,0;0;0|0;0;0|,100|100|,20;29;51|20;29;51|,20;29;51|20;29;51|,100|100|,100|100|
13,100|100|,20;29;51|20;29;51|,0.0|0.0|,20;29;51|20;29;51|,13;30;57|13;30;57|,13;30;57|13;30;57|,100|100|,0;0;0|0;0;0|,100|100|,13;30;57|13;30;57|,13;30;57|13;30;57|,100|100|,100|100|
14,100|100|,13;30;57|13;30;57|,0.0|0.0|,13;30;57|13;30;57|,11;25;64|11;25;64|,11;25;64|11;25;64|,100|100|,0;0;0|0;0;0|,100|100|,11;25;64|11;25;64|,11;25;64|11;25;64|,100|100|,100|100|
15,100|100|,11;25;64|11;25;64|,0.0|0.0|,11;25;64|11;25;64|,10;23;67|10;23;67|,10;23;67|10;23;67|,100|100|,0;0;0|0;0;0|,100|100|,10;23;67|10;23;67|,10;23;67|10;23;67|,100|100|,100|100|
16,100|100|,10;23;67|10;23;67|,0.0|0.0|,10;23;67|10;23;67|,8;18;74|8;18;74|,8;18;74|8;18;74|,100|100|,0;0;0|0;0;0|,100|100|,8;18;74|8;18;74|,8;18;74|8;18;74|,100|100|,100|100|
17,100|100|,8;18;74|8;18;74|,0.0|0.0|,8;18;74|8;18;74|,8;13;79|8;13;79|,8;13;79|8;13;79|,100|100|,0;0;0|0;0;0|,100|100|,8;13;79|8;13;79|,8;13;79|8;13;79|,100|100|,100|100|
18,100|100|,8;13;79|8;13;79|,0.0|0.0|,8;13;79|8;13;79|,8;11;81|8;11;81|,8;11;81|8;11;81|,100|100|,0;0;0|0;0;0|,100|100|,8;11;81|8;11;81|,8;11;81|8;11;81|,100|100|,100|100|
19,100|100|,8;11;81|8;11;81|,0.0|0.0|,8;11;81|8;11;81|,8;10;82|8;10;82|,8;10;82|8;10;82|,100|100|,0;0;0|0;0;0|,100|100|,8;10;82|8;10;82|,8;10;82|8;10;82|,100|100|,100|100|
20,100|100|,8;10;82|8;10;82|,0.0|0.0|,8;10;82|8;10;82|,6;11;83|6;11;83|,6;11;83|6;11;83|,100|100|,0;0;0|0;0;0|,100|100|,6;11;83|6;11;83|,6;11;83|6;11;83|,100|100|,100|100|
21,100|100|,6;11;83|6;11;83|,0.0|0.0|,6;11;83|6;11;83|,6;7;87|6;7;87|,6;7;87|6;7;87|,100|100|,0;0;0|0;0;0|,100|100|,6;7;87|6;7;87|,6;7;87|6;7;87|,100|100|,100|100|
22,100|100|,6;7;87|6;7;87|,0.0|0.0|,6;7;87|6;7;87|,6;4;90|6;4;90|,6;4;90|6;4;90|,100|100|,0;0;0|0;0;0|,100|100|,6;4;90|6;4;90|,6;4;90|6;4;90|,100|100|,100|100|
23,100|100|,6;4;90|6;4;90|,0.0|0.0|,6;4;90|6;4;90|,6;4;90|6;4;90|,6;4;90|6;4;90|,100|100|,0;0;0|0;0;0|,100|100|,6;4;90|6;4;90|,6;4;90|6;4;90|,100|100|,100|100|
24,100|100|,6;4;90|6;4;90|,0.0|0.0|,6;4;90|6;4;90|,6;4;90|6;4;90|,6;4;90|6;4;90|,100|100|,0;0;0|0;0;0|,100|100|,6;4;90|6;4;90|,6;4;90|6;4;90|,100|100|,100|100|
25,100|100|,6;4;90|6;4;90|,0.0|0.0|,6;4;90|6;4;90|,6;3;91|6;3;91|,6;3;91|6;3;91|,100|100|,0;0;0|0;0;0|,100|100|,6;3;91|6;3;91|,6;3;91|6;3;91|,100|100|,100|100|
26,100|100|,6;3;91|6;3;91|,0.0|0.0|,6;3;91|6;3;91|,6;3;91|6;3;91|,6;3;91|6;3;91|,100|100|,0;0;0|0;0;0|,100|100|,6;3;91|6;3;91|,6;3;91|6;3;91|,100|100|,100|100|
27,100|100|,6;3;91|6;3;91|,0.0|0.0|,6;3;91|6;3;91|,6;3;91|6;3;91|,6;3;91|6;3;91|,100|100|,0;0;0|0;0;0|,100|100|,6;3;91|6;3;91|,6;3;91|6;3;91|,100|100|,100|100|
28,100|100|,6;3;91|6;3;91|,0.0|0.0|,6;3;91|6;3;91|,6;3;91|6;3;91|,6;3;91|6;3;91|,100|100|,0;0;0|0;0;0|,100|100|,6;3;91|6;3;91|,6;3;91|6;3;91|,100|100|,100|100|
29,100|100|,6;3;91|6;3;91|,0.0|0.0|,6;3;91|6;3;91|,6;2;92|6;2;92|,6;2;92|6;2;92|,100|100|,0;0;0|0;0;0|,100|100|,6;2;92|6;2;92|,6;2;92|6;2;92|,100|100|,100|100|
30,100|100|,6;2;92|6;2;92|,0.0|0.0|,6;2;92|6;2;92|,6;1;93|6;1;93|,6;1;93|6;1;93|,100|100|,0;0;0|0;0;0|,100|100|,6;1;93|6;1;93|,6;1;93|6;1;93|,100|100|,100|100|
31,100|100|,6;1;93|6;1;93|,0.0|0.0|,6;1;93|6;1;93|,6;0;94|6;0;94|,6;0;94|6;0;94|,100|100|,0;0;0|0;0;0|,100|100|,6;0;94|6;0;94|,6;0;94|6;0;94|,100|100|,100|100|
32,100|100|,6;0;94|6;0;94|,0.0|0.0|,6;0;94|6;0;94|,6;0;94|6;0;94|,6;0;94|6;0;94|,100|100|,0;0;0|0;0;0|,100|100|,6;0;94|6;0;94|,6;0;94|6;0;94|,100|100|,100|100|
